score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,noisy,20,50,411,411,0.0,1.0,1.0
Score 1,noisy,20,57,411,411,0.0,1.0,1.0
Score 1,structural,30,1,617,617,0.15883306320907617,0.8411669367909238,1.0
Score 1,structural,30,2,617,617,0.0,1.0,1.0
Score 1,structural,30,3,617,617,0.0,1.0,1.0
Score 1,structural,30,5,617,617,0.0,1.0,1.0
Score 1,structural,30,10,617,617,0.0,1.0,1.0
Score 1,structural,30,15,617,617,0.0,1.0,1.0
Score 1,structural,30,20,617,617,0.0,1.0,1.0
Score 1,structural,30,30,617,617,0.0,1.0,1.0
Score 1,structural,30,40,617,617,0.0,1.0,1.0
Score 1,structural,30,50,617,617,0.0,1.0,1.0
Score 1,structural,30,57,617,617,0.0,1.0,1.0
Score 1,noisy,30,1,617,617,0.33225283630470015,0.6677471636952999,1.0
Score 1,noisy,30,2,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 1,noisy,30,3,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 1,noisy,30,5,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 1,noisy,30,10,617,617,0.0,1.0,1.0
Score 1,noisy,30,15,617,617,0.0,1.0,1.0
Score 1,noisy,30,20,617,617,0.0,1.0,1.0
Score 1,noisy,30,30,617,617,0.0,1.0,1.0
Score 1,noisy,30,40,617,617,0.0,1.0,1.0
Score 1,noisy,30,50,617,617,0.0,1.0,1.0
Score 1,noisy,30,57,617,617,0.0,1.0,1.0
Score 1,structural,40,1,822,822,0.25790754257907544,0.7420924574209246,1.0
Score 1,structural,40,2,822,822,0.0,1.0,1.0
Score 1,structural,40,3,822,822,0.0,1.0,1.0
Score 1,structural,40,5,822,822,0.0,1.0,1.0
Score 1,structural,40,10,822,822,0.0,1.0,1.0
Score 1,structural,40,15,822,822,0.0,1.0,1.0
Score 1,structural,40,20,822,822,0.0,1.0,1.0
Score 1,structural,40,30,822,822,0.0,1.0,1.0
Score 1,structural,40,40,822,822,0.0,1.0,1.0
Score 1,structural,40,50,822,822,0.0,1.0,1.0
Score 1,structural,40,57,822,822,0.0,1.0,1.0
Score 1,noisy,40,1,822,822,0.36009732360097324,0.6399026763990268,1.0
Score 1,noisy,40,2,822,822,0.006082725060827251,0.9939172749391727,1.0
Score 1,noisy,40,3,822,822,0.006082725060827251,0.9939172749391727,1.0
Score 1,noisy,40,5,822,822,0.006082725060827251,0.9939172749391727,1.0
Score 1,noisy,40,10,822,822,0.0,1.0,1.0
Score 1,noisy,40,15,822,822,0.0,1.0,1.0
Score 1,noisy,40,20,822,822,0.0,1.0,1.0
Score 1,noisy,40,30,822,822,0.0,1.0,1.0
Score 1,noisy,40,40,822,822,0.0,1.0,1.0
Score 1,noisy,40,50,822,822,0.0,1.0,1.0
Score 1,noisy,40,57,822,822,0.0,1.0,1.0
Score 1,structural,50,1,1028,1028,0.3093385214007782,0.6906614785992218,1.0
Score 1,structural,50,2,1028,1028,0.0,1.0,1.0
Score 1,structural,50,3,1028,1028,0.0,1.0,1.0
Score 1,structural,50,5,1028,1028,0.0,1.0,1.0
Score 1,structural,50,10,1028,1028,0.0,1.0,1.0
Score 1,structural,50,15,1028,1028,0.0,1.0,1.0
Score 1,structural,50,20,1028,1028,0.0,1.0,1.0
Score 1,structural,50,30,1028,1028,0.0,1.0,1.0
Score 1,structural,50,40,1028,1028,0.0,1.0,1.0
Score 1,structural,50,50,1028,1028,0.0,1.0,1.0
Score 1,structural,50,57,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,1,1028,1028,0.38035019455252916,0.6196498054474708,1.0
Score 1,noisy,50,2,1028,1028,0.0048638132295719845,0.995136186770428,1.0
Score 1,noisy,50,3,1028,1028,0.0048638132295719845,0.995136186770428,1.0
Score 1,noisy,50,5,1028,1028,0.0048638132295719845,0.995136186770428,1.0
Score 1,noisy,50,10,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,15,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,20,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,30,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,40,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,50,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,57,1028,1028,0.0,1.0,1.0
Score 1,structural,60,1,1234,1234,0.3346839546191248,0.6653160453808752,1.0
Score 1,structural,60,2,1234,1234,0.0,1.0,1.0
Score 1,structural,60,3,1234,1234,0.0,1.0,1.0
Score 1,structural,60,5,1234,1234,0.0,1.0,1.0
Score 1,structural,60,10,1234,1234,0.0,1.0,1.0
Score 1,structural,60,15,1234,1234,0.0,1.0,1.0
Score 1,structural,60,20,1234,1234,0.0,1.0,1.0
Score 1,structural,60,30,1234,1234,0.0,1.0,1.0
Score 1,structural,60,40,1234,1234,0.0,1.0,1.0
Score 1,structural,60,50,1234,1234,0.0,1.0,1.0
Score 1,structural,60,57,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,1,1234,1234,0.4035656401944895,0.5964343598055105,1.0
Score 1,noisy,60,2,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 1,noisy,60,3,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 1,noisy,60,5,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 1,noisy,60,10,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,15,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,20,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,30,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,40,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,50,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,57,1234,1234,0.0,1.0,1.0
Score 1,structural,70,1,1439,1439,0.3502432244614315,0.6497567755385685,1.0
Score 1,structural,70,2,1439,1439,0.0,1.0,1.0
Score 1,structural,70,3,1439,1439,0.0,1.0,1.0
Score 1,structural,70,5,1439,1439,0.0,1.0,1.0
Score 1,structural,70,10,1439,1439,0.0,1.0,1.0
Score 1,structural,70,15,1439,1439,0.0,1.0,1.0
Score 1,structural,70,20,1439,1439,0.0,1.0,1.0
Score 1,structural,70,30,1439,1439,0.0,1.0,1.0
Score 1,structural,70,40,1439,1439,0.0,1.0,1.0
Score 1,structural,70,50,1439,1439,0.0,1.0,1.0
Score 1,structural,70,57,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,1,1439,1439,0.4246004169562196,0.5753995830437804,1.0
Score 1,noisy,70,2,1439,1439,0.0034746351633078527,0.9965253648366922,1.0
Score 1,noisy,70,3,1439,1439,0.0034746351633078527,0.9965253648366922,1.0
Score 1,noisy,70,5,1439,1439,0.0034746351633078527,0.9965253648366922,1.0
Score 1,noisy,70,10,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,15,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,20,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,30,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,40,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,50,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,57,1439,1439,0.0,1.0,1.0
Score 1,structural,80,1,1645,1645,0.36231003039513676,0.6376899696048632,1.0
Score 1,structural,80,2,1645,1645,0.0,1.0,1.0
Score 1,structural,80,3,1645,1645,0.0,1.0,1.0
Score 1,structural,80,5,1645,1645,0.0,1.0,1.0
Score 1,structural,80,10,1645,1645,0.0,1.0,1.0
Score 1,structural,80,15,1645,1645,0.0,1.0,1.0
Score 1,structural,80,20,1645,1645,0.0,1.0,1.0
Score 1,structural,80,30,1645,1645,0.0,1.0,1.0
Score 1,structural,80,40,1645,1645,0.0,1.0,1.0
Score 1,structural,80,50,1645,1645,0.0,1.0,1.0
Score 1,structural,80,57,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,1,1645,1645,0.4188449848024316,0.5811550151975684,1.0
Score 1,noisy,80,2,1645,1645,0.00303951367781155,0.9969604863221885,1.0
Score 1,noisy,80,3,1645,1645,0.00303951367781155,0.9969604863221885,1.0
Score 1,noisy,80,5,1645,1645,0.00303951367781155,0.9969604863221885,1.0
Score 1,noisy,80,10,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,15,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,20,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,30,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,40,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,50,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,57,1645,1645,0.0,1.0,1.0
Score 1,structural,90,1,1851,1851,0.34683954619124796,0.6531604538087521,1.0
Score 1,structural,90,2,1851,1851,0.0,1.0,1.0
Score 1,structural,90,3,1851,1851,0.0,1.0,1.0
Score 1,structural,90,5,1851,1851,0.0,1.0,1.0
Score 1,structural,90,10,1851,1851,0.0,1.0,1.0
Score 1,structural,90,15,1851,1851,0.0,1.0,1.0
Score 1,structural,90,20,1851,1851,0.0,1.0,1.0
Score 1,structural,90,30,1851,1851,0.0,1.0,1.0
Score 1,structural,90,40,1851,1851,0.0,1.0,1.0
Score 1,structural,90,50,1851,1851,0.0,1.0,1.0
Score 1,structural,90,57,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,1,1851,1851,0.381955699621826,0.6180443003781739,1.0
Score 1,noisy,90,2,1851,1851,0.002701242571582928,0.9972987574284171,1.0
Score 1,noisy,90,3,1851,1851,0.002701242571582928,0.9972987574284171,1.0
Score 1,noisy,90,5,1851,1851,0.002701242571582928,0.9972987574284171,1.0
Score 1,noisy,90,10,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,15,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,20,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,30,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,40,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,50,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,57,1851,1851,0.0,1.0,1.0
Score 1,structural,100,1,2057,2057,0.3451628585318425,0.6548371414681575,1.0
Score 1,structural,100,2,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,structural,100,3,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,structural,100,5,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,structural,100,10,2057,2057,0.0,1.0,1.0
Score 1,structural,100,15,2057,2057,0.0,1.0,1.0
Score 1,structural,100,20,2057,2057,0.0,1.0,1.0
Score 1,structural,100,30,2057,2057,0.0,1.0,1.0
Score 1,structural,100,40,2057,2057,0.0,1.0,1.0
Score 1,structural,100,50,2057,2057,0.0,1.0,1.0
Score 1,structural,100,57,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,1,2057,2057,0.3451628585318425,0.6548371414681575,1.0
Score 1,noisy,100,2,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,noisy,100,3,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,noisy,100,5,2057,2057,0.0024307243558580457,0.997569275644142,1.0
Score 1,noisy,100,10,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,15,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,20,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,30,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,40,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,50,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,57,2057,2057,0.0,1.0,1.0
Score 2,structural,10,1,205,205,0.09268292682926829,0.9073170731707317,1.0
Score 2,structural,10,2,205,205,0.0,1.0,1.0
Score 2,structural,10,3,205,205,0.0,1.0,1.0
Score 2,structural,10,5,205,205,0.0,1.0,1.0
Score 2,structural,10,10,205,205,0.0,1.0,1.0
Score 2,structural,10,15,205,205,0.0,1.0,1.0
Score 2,structural,10,20,205,205,0.0,1.0,1.0
Score 2,structural,10,30,205,205,0.0,1.0,1.0
Score 2,structural,10,40,205,205,0.0,1.0,1.0
Score 2,structural,10,50,205,205,0.0,1.0,1.0
Score 2,structural,10,57,205,205,0.0,1.0,1.0
Score 2,noisy,10,1,205,205,0.2926829268292683,0.7073170731707317,1.0
Score 2,noisy,10,2,205,205,0.024390243902439025,0.975609756097561,1.0
Score 2,noisy,10,3,205,205,0.024390243902439025,0.975609756097561,1.0
Score 2,noisy,10,5,205,205,0.024390243902439025,0.975609756097561,1.0
Score 2,noisy,10,10,205,205,0.0,1.0,1.0
Score 2,noisy,10,15,205,205,0.0,1.0,1.0
Score 2,noisy,10,20,205,205,0.0,1.0,1.0
Score 2,noisy,10,30,205,205,0.0,1.0,1.0
Score 2,noisy,10,40,205,205,0.0,1.0,1.0
Score 2,noisy,10,50,205,205,0.0,1.0,1.0
Score 2,noisy,10,57,205,205,0.0,1.0,1.0
Score 2,structural,20,1,411,411,0.20437956204379562,0.7956204379562044,1.0
Score 2,structural,20,2,411,411,0.0,1.0,1.0
Score 2,structural,20,3,411,411,0.0,1.0,1.0
Score 2,structural,20,5,411,411,0.0,1.0,1.0
Score 2,structural,20,10,411,411,0.0,1.0,1.0
Score 2,structural,20,15,411,411,0.0,1.0,1.0
Score 2,structural,20,20,411,411,0.0,1.0,1.0
Score 2,structural,20,30,411,411,0.0,1.0,1.0
Score 2,structural,20,40,411,411,0.0,1.0,1.0
Score 2,structural,20,50,411,411,0.0,1.0,1.0
Score 2,structural,20,57,411,411,0.0,1.0,1.0
Score 2,noisy,20,1,411,411,0.2822384428223844,0.7177615571776156,1.0
Score 2,noisy,20,2,411,411,0.012165450121654502,0.9878345498783455,1.0
Score 2,noisy,20,3,411,411,0.012165450121654502,0.9878345498783455,1.0
Score 2,noisy,20,5,411,411,0.012165450121654502,0.9878345498783455,1.0
Score 2,noisy,20,10,411,411,0.0,1.0,1.0
Score 2,noisy,20,15,411,411,0.0,1.0,1.0
Score 2,noisy,20,20,411,411,0.0,1.0,1.0
Score 2,noisy,20,30,411,411,0.0,1.0,1.0
Score 2,noisy,20,40,411,411,0.0,1.0,1.0
Score 2,noisy,20,50,411,411,0.0,1.0,1.0
Score 2,noisy,20,57,411,411,0.0,1.0,1.0
Score 2,structural,30,1,617,617,0.2820097244732577,0.7179902755267423,1.0
Score 2,structural,30,2,617,617,0.0,1.0,1.0
Score 2,structural,30,3,617,617,0.0,1.0,1.0
Score 2,structural,30,5,617,617,0.0,1.0,1.0
Score 2,structural,30,10,617,617,0.0,1.0,1.0
Score 2,structural,30,15,617,617,0.0,1.0,1.0
Score 2,structural,30,20,617,617,0.0,1.0,1.0
Score 2,structural,30,30,617,617,0.0,1.0,1.0
Score 2,structural,30,40,617,617,0.0,1.0,1.0
Score 2,structural,30,50,617,617,0.0,1.0,1.0
Score 2,structural,30,57,617,617,0.0,1.0,1.0
Score 2,noisy,30,1,617,617,0.34035656401944897,0.659643435980551,1.0
Score 2,noisy,30,2,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 2,noisy,30,3,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 2,noisy,30,5,617,617,0.008103727714748784,0.9918962722852512,1.0
Score 2,noisy,30,10,617,617,0.0,1.0,1.0
Score 2,noisy,30,15,617,617,0.0,1.0,1.0
Score 2,noisy,30,20,617,617,0.0,1.0,1.0
Score 2,noisy,30,30,617,617,0.0,1.0,1.0
Score 2,noisy,30,40,617,617,0.0,1.0,1.0
Score 2,noisy,30,50,617,617,0.0,1.0,1.0
Score 2,noisy,30,57,617,617,0.0,1.0,1.0
Score 2,structural,40,1,823,823,0.3086269744835966,0.6913730255164034,1.0
Score 2,structural,40,2,823,823,0.0,1.0,1.0
Score 2,structural,40,3,823,823,0.0,1.0,1.0
Score 2,structural,40,5,823,823,0.0,1.0,1.0
Score 2,structural,40,10,823,823,0.0,1.0,1.0
Score 2,structural,40,15,823,823,0.0,1.0,1.0
Score 2,structural,40,20,823,823,0.0,1.0,1.0
Score 2,structural,40,30,823,823,0.0,1.0,1.0
Score 2,structural,40,40,823,823,0.0,1.0,1.0
Score 2,structural,40,50,823,823,0.0,1.0,1.0
Score 2,structural,40,57,823,823,0.0,1.0,1.0
Score 2,noisy,40,1,823,823,0.35844471445929527,0.6415552855407047,1.0
Score 2,noisy,40,2,823,823,0.006075334143377886,0.9939246658566221,1.0
Score 2,noisy,40,3,823,823,0.006075334143377886,0.9939246658566221,1.0
Score 2,noisy,40,5,823,823,0.006075334143377886,0.9939246658566221,1.0
Score 2,noisy,40,10,823,823,0.0,1.0,1.0
Score 2,noisy,40,15,823,823,0.0,1.0,1.0
Score 2,noisy,40,20,823,823,0.0,1.0,1.0
Score 2,noisy,40,30,823,823,0.0,1.0,1.0
Score 2,noisy,40,40,823,823,0.0,1.0,1.0
Score 2,noisy,40,50,823,823,0.0,1.0,1.0
Score 2,noisy,40,57,823,823,0.0,1.0,1.0
Score 2,structural,50,1,1029,1029,0.3275024295432459,0.6724975704567542,1.0
Score 2,structural,50,2,1029,1029,0.0,1.0,1.0
Score 2,structural,50,3,1029,1029,0.0,1.0,1.0
Score 2,structural,50,5,1029,1029,0.0,1.0,1.0
Score 2,structural,50,10,1029,1029,0.0,1.0,1.0
Score 2,structural,50,15,1029,1029,0.0,1.0,1.0
Score 2,structural,50,20,1029,1029,0.0,1.0,1.0
Score 2,structural,50,30,1029,1029,0.0,1.0,1.0
Score 2,structural,50,40,1029,1029,0.0,1.0,1.0
Score 2,structural,50,50,1029,1029,0.0,1.0,1.0
Score 2,structural,50,57,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,1,1029,1029,0.3624878522837707,0.6375121477162293,1.0
Score 2,noisy,50,2,1029,1029,0.004859086491739553,0.9951409135082604,1.0
Score 2,noisy,50,3,1029,1029,0.004859086491739553,0.9951409135082604,1.0
Score 2,noisy,50,5,1029,1029,0.004859086491739553,0.9951409135082604,1.0
Score 2,noisy,50,10,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,15,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,20,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,30,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,40,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,50,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,57,1029,1029,0.0,1.0,1.0
Score 2,structural,60,1,1234,1234,0.33630470016207453,0.6636952998379255,1.0
Score 2,structural,60,2,1234,1234,0.0,1.0,1.0
Score 2,structural,60,3,1234,1234,0.0,1.0,1.0
Score 2,structural,60,5,1234,1234,0.0,1.0,1.0
Score 2,structural,60,10,1234,1234,0.0,1.0,1.0
Score 2,structural,60,15,1234,1234,0.0,1.0,1.0
Score 2,structural,60,20,1234,1234,0.0,1.0,1.0
Score 2,structural,60,30,1234,1234,0.0,1.0,1.0
Score 2,structural,60,40,1234,1234,0.0,1.0,1.0
Score 2,structural,60,50,1234,1234,0.0,1.0,1.0
Score 2,structural,60,57,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,1,1234,1234,0.3695299837925446,0.6304700162074555,1.0
Score 2,noisy,60,2,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 2,noisy,60,3,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 2,noisy,60,5,1234,1234,0.004051863857374392,0.9959481361426256,1.0
Score 2,noisy,60,10,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,15,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,20,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,30,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,40,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,50,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,57,1234,1234,0.0,1.0,1.0
Score 2,structural,70,1,1440,1440,0.3472222222222222,0.6527777777777778,1.0
Score 2,structural,70,2,1440,1440,0.0,1.0,1.0
Score 2,structural,70,3,1440,1440,0.0,1.0,1.0
Score 2,structural,70,5,1440,1440,0.0,1.0,1.0
Score 2,structural,70,10,1440,1440,0.0,1.0,1.0
Score 2,structural,70,15,1440,1440,0.0,1.0,1.0
Score 2,structural,70,20,1440,1440,0.0,1.0,1.0
Score 2,structural,70,30,1440,1440,0.0,1.0,1.0
Score 2,structural,70,40,1440,1440,0.0,1.0,1.0
Score 2,structural,70,50,1440,1440,0.0,1.0,1.0
Score 2,structural,70,57,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,1,1440,1440,0.37222222222222223,0.6277777777777778,1.0
Score 2,noisy,70,2,1440,1440,0.003472222222222222,0.9965277777777778,1.0
Score 2,noisy,70,3,1440,1440,0.003472222222222222,0.9965277777777778,1.0
Score 2,noisy,70,5,1440,1440,0.003472222222222222,0.9965277777777778,1.0
Score 2,noisy,70,10,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,15,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,20,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,30,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,40,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,50,1440,1440,0.0,1.0,1.0
Score 2,noisy,70,57,1440,1440,0.0,1.0,1.0
Score 2,structural,80,1,1646,1646,0.36087484811664644,0.6391251518833536,1.0
Score 2,structural,80,2,1646,1646,0.0,1.0,1.0
Score 2,structural,80,3,1646,1646,0.0,1.0,1.0
Score 2,structural,80,5,1646,1646,0.0,1.0,1.0
Score 2,structural,80,10,1646,1646,0.0,1.0,1.0
Score 2,structural,80,15,1646,1646,0.0,1.0,1.0
Score 2,structural,80,20,1646,1646,0.0,1.0,1.0
Score 2,structural,80,30,1646,1646,0.0,1.0,1.0
Score 2,structural,80,40,1646,1646,0.0,1.0,1.0
Score 2,structural,80,50,1646,1646,0.0,1.0,1.0
Score 2,structural,80,57,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,1,1646,1646,0.38031591737545567,0.6196840826245443,1.0
Score 2,noisy,80,2,1646,1646,0.003037667071688943,0.996962332928311,1.0
Score 2,noisy,80,3,1646,1646,0.003037667071688943,0.996962332928311,1.0
Score 2,noisy,80,5,1646,1646,0.003037667071688943,0.996962332928311,1.0
Score 2,noisy,80,10,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,15,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,20,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,30,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,40,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,50,1646,1646,0.0,1.0,1.0
Score 2,noisy,80,57,1646,1646,0.0,1.0,1.0
Score 2,structural,90,1,1852,1852,0.3509719222462203,0.6490280777537797,1.0
Score 2,structural,90,2,1852,1852,0.0,1.0,1.0
Score 2,structural,90,3,1852,1852,0.0,1.0,1.0
Score 2,structural,90,5,1852,1852,0.0,1.0,1.0
Score 2,structural,90,10,1852,1852,0.0,1.0,1.0
Score 2,structural,90,15,1852,1852,0.0,1.0,1.0
Score 2,structural,90,20,1852,1852,0.0,1.0,1.0
Score 2,structural,90,30,1852,1852,0.0,1.0,1.0
Score 2,structural,90,40,1852,1852,0.0,1.0,1.0
Score 2,structural,90,50,1852,1852,0.0,1.0,1.0
Score 2,structural,90,57,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,1,1852,1852,0.37311015118790497,0.6268898488120951,1.0
Score 2,noisy,90,2,1852,1852,0.0026997840172786176,0.9973002159827213,1.0
Score 2,noisy,90,3,1852,1852,0.0026997840172786176,0.9973002159827213,1.0
Score 2,noisy,90,5,1852,1852,0.0026997840172786176,0.9973002159827213,1.0
Score 2,noisy,90,10,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,15,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,20,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,30,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,40,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,50,1852,1852,0.0,1.0,1.0
Score 2,noisy,90,57,1852,1852,0.0,1.0,1.0
Score 2,structural,100,1,2058,2058,0.34499514091350825,0.6550048590864918,1.0
Score 2,structural,100,2,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
Score 2,structural,100,3,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
Score 2,structural,100,5,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
Score 2,structural,100,10,2058,2058,0.0,1.0,1.0
Score 2,structural,100,15,2058,2058,0.0,1.0,1.0
Score 2,structural,100,20,2058,2058,0.0,1.0,1.0
Score 2,structural,100,30,2058,2058,0.0,1.0,1.0
Score 2,structural,100,40,2058,2058,0.0,1.0,1.0
Score 2,structural,100,50,2058,2058,0.0,1.0,1.0
Score 2,structural,100,57,2058,2058,0.0,1.0,1.0
Score 2,noisy,100,1,2058,2058,0.34499514091350825,0.6550048590864918,1.0
Score 2,noisy,100,2,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
Score 2,noisy,100,3,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
Score 2,noisy,100,5,2058,2058,0.0024295432458697765,0.9975704567541303,1.0
