Attack metrics report
Dataset: spambase
Attack: pgd
epsilon=0.03

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 1741/2058
ASR (among correct): 0.8460

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.03

Changed samples among successful attacks: 1741/1741
Max |delta| among successful attacks: 0.03

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0188774 median=0.018231 min=0.0147368 max=0.02654
  RMSE : mean=0.0235811 median=0.0232004 min=0.0210263 max=0.0279752
  L1   : mean=1.07601 median=1.03917 min=0.84 max=1.51278
  L2   : mean=0.178033 median=0.175159 min=0.158745 max=0.211208
  Linf : mean=0.03 median=0.03 min=0.03 max=0.03

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0281666 mean|diff|=0.012358 max|diff|=0.0173684
  RMSE : orig_mean=0.0514402 adv_mean=0.0544731 mean|diff|=0.0059573 max|diff|=0.0224781
  L1   : orig_mean=0.901089 adv_mean=1.6055 mean|diff|=0.704408 max|diff|=0.99
  L2   : orig_mean=0.388365 adv_mean=0.411263 mean|diff|=0.0449766 max|diff|=0.169706
  Linf : orig_mean=0.281171 adv_mean=0.271784 mean|diff|=0.0277382 max|diff|=0.03

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0141578 adv_mean=0.0267301 mean|diff|=0.0125723 max|diff|=0.0173684
  RMSE : orig_mean=0.0438023 adv_mean=0.0479669 mean|diff|=0.0064519 max|diff|=0.0224781
  L1   : orig_mean=0.806995 adv_mean=1.52361 mean|diff|=0.716619 max|diff|=0.99
  L2   : orig_mean=0.3307 adv_mean=0.362142 mean|diff|=0.0487108 max|diff|=0.169706
  Linf : orig_mean=0.232899 adv_mean=0.226682 mean|diff|=0.027493 max|diff|=0.03

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
36,1,1,0.0252203,0.0270806,1.43756,0.204454,0.03
37,1,1,0.0171253,0.0225113,0.976145,0.169957,0.03
38,1,1,0.0176509,0.022926,1.0061,0.173087,0.03
39,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
40,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
41,1,1,0.0184211,0.0235081,1.05,0.177482,0.03
42,1,1,0.0204838,0.0246359,1.16757,0.185997,0.03
43,1,1,0.0173911,0.0226684,0.991292,0.171142,0.03
44,1,1,0.0170175,0.022517,0.97,0.17,0.03
45,1,1,0.0209316,0.0250031,1.1931,0.188769,0.03
46,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
47,1,1,0.0229088,0.0255083,1.3058,0.192584,0.03
48,1,1,0.0185361,0.0235146,1.05656,0.177531,0.03
49,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
50,1,1,0.0154386,0.0214394,0.88,0.161864,0.03
51,0,1,0.019908,0.0242677,1.13476,0.183217,0.03
52,1,1,0.0195952,0.0241126,1.11693,0.182046,0.03
53,1,1,0.0173036,0.0227465,0.986304,0.171732,0.03
54,1,1,0.0177111,0.0228344,1.00953,0.172396,0.03
55,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
56,1,1,0.0184324,0.0230544,1.05064,0.174057,0.03
57,1,1,0.0182456,0.0233208,1.04,0.176068,0.03
58,1,1,0.0170175,0.022517,0.97,0.17,0.03
59,1,1,0.0223573,0.0254071,1.27436,0.19182,0.03
60,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
61,1,1,0.0204033,0.0245652,1.16299,0.185463,0.03
62,1,1,0.0184929,0.0235121,1.05409,0.177513,0.03
63,1,1,0.0190849,0.0238519,1.08784,0.180078,0.03
64,1,1,0.0164912,0.0221637,0.94,0.167332,0.03
65,1,1,0.0183097,0.0232866,1.04366,0.17581,0.03
67,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
68,0,1,0.0210977,0.0249763,1.20257,0.188567,0.03
69,1,1,0.0171754,0.0223626,0.978999,0.168834,0.03
70,1,1,0.0204081,0.0242774,1.16326,0.18329,0.03
71,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
72,0,1,0.0226738,0.0259315,1.29241,0.195779,0.03
73,1,1,0.0164912,0.0220844,0.94,0.166733,0.03
75,1,1,0.0163158,0.0219649,0.93,0.165831,0.03
76,1,1,0.0240873,0.0265277,1.37297,0.20028,0.03
77,1,1,0.0216307,0.0250016,1.23295,0.188758,0.03
78,1,1,0.0163379,0.0221243,0.931259,0.167035,0.03
79,1,1,0.019923,0.0242569,1.13561,0.183136,0.03
81,1,1,0.0180746,0.0232096,1.03025,0.175229,0.03
82,1,1,0.0176505,0.0227513,1.00608,0.171769,0.03
83,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
84,1,1,0.0206993,0.0246132,1.17986,0.185826,0.03
85,0,1,0.0210526,0.0251312,1.2,0.189737,0.03
86,1,1,0.0219423,0.0252819,1.25071,0.190874,0.03
87,1,1,0.0220554,0.0256239,1.25716,0.193456,0.03
88,1,1,0.0251502,0.027333,1.43356,0.20636,0.03
89,1,1,0.0158351,0.0217652,0.9026,0.164324,0.03
90,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
91,1,1,0.0209547,0.0249037,1.19442,0.188019,0.03
92,1,1,0.0190765,0.0238525,1.08736,0.180082,0.03
93,1,1,0.0255348,0.0274389,1.45548,0.207159,0.03
94,1,1,0.0212218,0.0249951,1.20964,0.188709,0.03
95,1,1,0.0175439,0.0227881,1,0.172046,0.03
96,1,1,0.0214971,0.025004,1.22533,0.188776,0.03
97,1,1,0.0171234,0.022542,0.976034,0.170188,0.03
98,1,1,0.0210513,0.0246437,1.19992,0.186055,0.03
99,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
100,1,1,0.0203202,0.0241662,1.15825,0.182451,0.03
101,1,1,0.0179658,0.023055,1.02405,0.174061,0.03
102,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
103,1,1,0.0216452,0.0252154,1.23378,0.190372,0.03
104,1,1,0.0193149,0.0238624,1.10095,0.180157,0.03
105,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
106,1,1,0.0180772,0.0229293,1.0304,0.173112,0.03
107,1,1,0.0175439,0.022865,1,0.172627,0.03
108,1,1,0.0191493,0.0236233,1.09151,0.178352,0.03
109,1,1,0.0164912,0.0221637,0.94,0.167332,0.03
110,0,1,0.0231579,0.0263579,1.32,0.198997,0.03
111,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
112,1,1,0.0174306,0.0228314,0.993544,0.172373,0.03
113,1,1,0.0181309,0.0230672,1.03346,0.174154,0.03
114,1,1,0.0204644,0.0244678,1.16647,0.184728,0.03
115,1,1,0.0171389,0.0225895,0.97692,0.170547,0.03
116,1,1,0.0175172,0.0228308,0.998478,0.172369,0.03
117,1,1,0.0245315,0.0266209,1.39829,0.200983,0.03
118,1,1,0.0227122,0.0259218,1.29459,0.195705,0.03
119,1,1,0.0176689,0.022939,1.00712,0.173186,0.03
120,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
121,1,1,0.017193,0.0226336,0.98,0.17088,0.03
122,1,1,0.0181289,0.0230773,1.03335,0.17423,0.03
123,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
124,0,1,0.0205263,0.0248151,1.17,0.18735,0.03
125,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
126,1,1,0.0218808,0.025424,1.24721,0.191947,0.03
127,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
129,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
131,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
132,1,1,0.017725,0.0226814,1.01032,0.171241,0.03
133,1,1,0.0181616,0.0232211,1.03521,0.175316,0.03
134,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
135,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
136,0,1,0.0231155,0.0261204,1.31758,0.197205,0.03
137,1,1,0.0203752,0.0244703,1.16139,0.184746,0.03
139,0,1,0.0236842,0.0266557,1.35,0.201246,0.03
140,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
141,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
142,1,1,0.0189891,0.0234759,1.08238,0.177239,0.03
143,1,1,0.0185615,0.0235178,1.058,0.177555,0.03
144,1,1,0.0169613,0.0224855,0.966791,0.169762,0.03
145,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
146,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
147,1,1,0.0212136,0.0248267,1.20918,0.187437,0.03
148,1,1,0.017152,0.0225211,0.977662,0.17003,0.03
149,1,1,0.0167044,0.0223177,0.952149,0.168495,0.03
150,1,1,0.0168959,0.0224801,0.963069,0.169721,0.03
152,1,1,0.0187979,0.0235541,1.07148,0.177829,0.03
153,1,1,0.0243158,0.026657,1.386,0.201256,0.03
154,1,1,0.0178346,0.0228451,1.01657,0.172477,0.03
155,1,1,0.017372,0.0226067,0.990202,0.170677,0.03
156,1,1,0.017349,0.0226643,0.988894,0.171111,0.03
157,1,1,0.0204048,0.0244898,1.16307,0.184894,0.03
158,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
159,1,1,0.0243955,0.0266206,1.39055,0.200981,0.03
160,0,1,0.0253453,0.027319,1.44468,0.206254,0.03
161,1,1,0.0215964,0.0251569,1.23099,0.18993,0.03
162,1,1,0.0191682,0.0236281,1.09259,0.178388,0.03
164,1,1,0.0176263,0.0229095,1.0047,0.172963,0.03
165,1,1,0.0216624,0.0248835,1.23476,0.187866,0.03
166,0,1,0.0166396,0.0222537,0.948459,0.168011,0.03
168,1,1,0.017193,0.022556,0.98,0.170294,0.03
169,1,1,0.0205563,0.024673,1.17171,0.186277,0.03
170,1,1,0.0182635,0.023169,1.04102,0.174922,0.03
171,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
172,1,1,0.0203474,0.0245764,1.1598,0.185548,0.03
173,1,1,0.0176707,0.0229403,1.00723,0.173196,0.03
174,1,1,0.0194766,0.0238575,1.11016,0.18012,0.03
175,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
176,1,1,0.0192421,0.0237013,1.0968,0.178941,0.03
177,1,1,0.017193,0.0226336,0.98,0.17088,0.03
178,1,1,0.0183488,0.0231327,1.04588,0.174648,0.03
179,1,1,0.017193,0.0226336,0.98,0.17088,0.03
180,0,1,0.0239216,0.0266569,1.36353,0.201255,0.03
181,1,1,0.0231575,0.0258377,1.31998,0.195071,0.03
182,0,1,0.0252631,0.0271493,1.44,0.204973,0.03
183,1,1,0.0208919,0.0247405,1.19084,0.186787,0.03
184,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
186,1,1,0.0200921,0.0243304,1.14525,0.18369,0.03
187,1,1,0.0243915,0.0266171,1.39032,0.200955,0.03
188,1,1,0.0239146,0.0262441,1.36313,0.198139,0.03
189,1,1,0.0194737,0.0241704,1.11,0.182483,0.03
190,1,1,0.0204956,0.0243081,1.16825,0.183522,0.03
191,1,1,0.0238843,0.0262353,1.36141,0.198072,0.03
192,1,1,0.0206973,0.0243441,1.17975,0.183794,0.03
193,1,1,0.0184839,0.0230599,1.05358,0.174099,0.03
194,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
195,1,1,0.0179237,0.0231703,1.02165,0.174932,0.03
196,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
197,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
198,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
199,1,1,0.0225627,0.0257137,1.28607,0.194134,0.03
201,1,1,0.0175578,0.0228451,1.0008,0.172477,0.03
202,1,1,0.0182316,0.023309,1.0392,0.175979,0.03
203,1,1,0.0193127,0.0238953,1.10082,0.180405,0.03
204,1,1,0.0199875,0.0243189,1.13929,0.183604,0.03
205,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
206,1,1,0.0175439,0.022865,1,0.172627,0.03
207,0,1,0.0157895,0.0217643,0.9,0.164317,0.03
208,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
209,1,1,0.0203487,0.0243913,1.15988,0.18415,0.03
210,1,1,0.0216307,0.0250016,1.23295,0.188758,0.03
211,1,1,0.0247161,0.0268023,1.40882,0.202353,0.03
212,0,1,0.0221053,0.0257519,1.26,0.194422,0.03
213,1,1,0.0185863,0.0233762,1.05942,0.176487,0.03
214,1,1,0.0178167,0.0229047,1.01555,0.172927,0.03
215,1,1,0.0175439,0.022865,1,0.172627,0.03
216,1,1,0.0186747,0.023586,1.06446,0.17807,0.03
217,1,1,0.0228256,0.0258509,1.30106,0.19517,0.03
218,1,1,0.0206973,0.0243441,1.17975,0.183794,0.03
219,1,1,0.0230135,0.0260354,1.31177,0.196563,0.03
220,1,1,0.0180553,0.0231807,1.02915,0.17501,0.03
221,1,1,0.0177118,0.0228559,1.00957,0.172558,0.03
224,1,1,0.01825,0.0230781,1.04025,0.174236,0.03
225,1,1,0.0170203,0.0224671,0.970159,0.169623,0.03
227,1,1,0.0199966,0.0241813,1.13981,0.182565,0.03
228,1,1,0.0182019,0.0232856,1.03751,0.175802,0.03
229,1,1,0.0205552,0.0244993,1.17165,0.184966,0.03
230,1,1,0.0183552,0.0232999,1.04625,0.17591,0.03
231,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
232,1,1,0.017193,0.0226336,0.98,0.17088,0.03
233,1,1,0.0182323,0.0230534,1.03924,0.17405,0.03
234,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
238,1,1,0.0163158,0.0219649,0.93,0.165831,0.03
239,0,1,0.0184211,0.0235081,1.05,0.177482,0.03
240,1,1,0.0187341,0.0235536,1.06784,0.177826,0.03
241,1,1,0.0170175,0.022517,0.97,0.17,0.03
242,1,1,0.0214652,0.0252059,1.22352,0.190301,0.03
243,1,1,0.0234224,0.0261239,1.33508,0.197231,0.03
244,1,1,0.0257138,0.027314,1.46569,0.206216,0.03
245,1,1,0.0189821,0.0237397,1.08198,0.179231,0.03
246,1,1,0.0186187,0.0235394,1.06126,0.177719,0.03
247,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
248,0,1,0.0186855,0.0235927,1.06507,0.178121,0.03
250,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
251,1,1,0.0243955,0.0266206,1.39055,0.200981,0.03
253,1,1,0.0205553,0.0246559,1.17165,0.186148,0.03
254,0,1,0.0168421,0.0224781,0.96,0.169706,0.03
255,1,1,0.0189933,0.0234609,1.08262,0.177126,0.03
256,1,1,0.0197279,0.0241606,1.12449,0.182409,0.03
257,1,1,0.0196993,0.0241966,1.12286,0.182681,0.03
258,1,1,0.0162195,0.0220051,0.92451,0.166135,0.03
259,1,1,0.0171895,0.0226306,0.979802,0.170857,0.03
260,1,1,0.0177193,0.0229798,1.01,0.173494,0.03
261,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
262,1,1,0.0203755,0.0243796,1.1614,0.184062,0.03
265,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
266,1,1,0.0207911,0.024713,1.18509,0.186579,0.03
267,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
268,1,1,0.0168303,0.0224625,0.959327,0.169588,0.03
269,1,1,0.0178483,0.0228571,1.01735,0.172567,0.03
271,1,1,0.0202965,0.0244361,1.1569,0.184488,0.03
272,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
273,1,1,0.0176731,0.022922,1.00736,0.173057,0.03
274,0,1,0.0189474,0.0238416,1.08,0.18,0.03
275,1,1,0.021956,0.0251354,1.25149,0.189768,0.03
276,1,1,0.0180705,0.0231824,1.03002,0.175023,0.03
277,0,1,0.0198942,0.024276,1.13397,0.18328,0.03
278,1,1,0.0180702,0.023132,1.03,0.174642,0.03
279,1,1,0.0171529,0.0223178,0.977717,0.168496,0.03
280,1,1,0.0250737,0.0273419,1.4292,0.206427,0.03
281,0,1,0.0197726,0.0242073,1.12704,0.182761,0.03
282,1,1,0.0186644,0.0235341,1.06387,0.177679,0.03
283,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
284,1,1,0.0172479,0.0226859,0.983129,0.171275,0.03
285,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
286,1,1,0.0229784,0.0259926,1.30977,0.19624,0.03
287,0,1,0.0156637,0.0215285,0.89283,0.162537,0.03
288,1,1,0.017193,0.0226336,0.98,0.17088,0.03
289,1,1,0.0221194,0.0254879,1.26081,0.19243,0.03
290,1,1,0.018344,0.0232956,1.04561,0.175878,0.03
291,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
292,1,1,0.0203922,0.024265,1.16236,0.183196,0.03
293,1,1,0.0211871,0.0249435,1.20766,0.188319,0.03
294,0,1,0.0173684,0.0228266,0.99,0.172337,0.03
295,1,1,0.0168686,0.022167,0.961513,0.167358,0.03
296,1,1,0.0194723,0.0240005,1.10992,0.1812,0.03
297,0,1,0.0189474,0.0238416,1.08,0.18,0.03
298,0,1,0.0194068,0.0238944,1.10619,0.180399,0.03
299,1,1,0.0223257,0.0257113,1.27256,0.194116,0.03
300,1,1,0.0198971,0.0241617,1.13413,0.182417,0.03
301,1,1,0.0181141,0.0232007,1.0325,0.175161,0.03
302,0,1,0.0163158,0.0221241,0.93,0.167033,0.03
303,1,1,0.0170175,0.022517,0.97,0.17,0.03
304,1,1,0.0191327,0.0238162,1.09056,0.179809,0.03
305,1,1,0.0177948,0.0230524,1.0143,0.174042,0.03
306,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
307,1,1,0.0164912,0.0221637,0.94,0.167332,0.03
308,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
309,0,1,0.0191345,0.0238834,1.09066,0.180316,0.03
310,1,1,0.017979,0.0231735,1.02481,0.174956,0.03
311,1,1,0.02058,0.024466,1.17306,0.184715,0.03
312,1,1,0.0196716,0.0242166,1.12128,0.182831,0.03
313,1,1,0.0171042,0.022565,0.974939,0.170362,0.03
314,1,1,0.0166667,0.0222821,0.95,0.168226,0.03
315,1,1,0.0195346,0.0240089,1.11347,0.181263,0.03
316,1,1,0.0176383,0.0229173,1.00538,0.173022,0.03
317,1,1,0.0166767,0.0222912,0.95057,0.168295,0.03
318,1,1,0.02389,0.0262265,1.36173,0.198006,0.03
319,1,1,0.0187272,0.0235943,1.06745,0.178133,0.03
320,1,1,0.0179467,0.0230213,1.02296,0.173807,0.03
321,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
323,0,1,0.0163158,0.0221241,0.93,0.167033,0.03
324,1,1,0.0213579,0.0251609,1.2174,0.189961,0.03
325,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
326,1,1,0.0176246,0.0228559,1.0046,0.172558,0.03
327,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
328,1,1,0.0231052,0.0258801,1.317,0.19539,0.03
329,1,1,0.0205333,0.0244475,1.1704,0.184575,0.03
330,1,1,0.0222475,0.0254694,1.26811,0.192289,0.03
331,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
332,1,1,0.0171353,0.0225868,0.976714,0.170527,0.03
333,0,1,0.0163158,0.0221241,0.93,0.167033,0.03
334,1,1,0.0195183,0.0239797,1.11254,0.181042,0.03
335,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
336,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
337,1,1,0.022441,0.0255848,1.27914,0.193161,0.03
338,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
339,1,1,0.0188854,0.023288,1.07647,0.17582,0.03
340,0,1,0.0163158,0.0221241,0.93,0.167033,0.03
341,1,1,0.0170175,0.022517,0.97,0.17,0.03
342,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
344,1,1,0.0182812,0.0232369,1.04203,0.175435,0.03
346,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
347,1,1,0.0170175,0.022517,0.97,0.17,0.03
348,1,1,0.0180699,0.0231953,1.02999,0.175121,0.03
349,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
350,1,1,0.0211511,0.0249464,1.20561,0.188341,0.03
351,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
352,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
353,0,1,0.0201074,0.0242412,1.14612,0.183017,0.03
354,1,1,0.0221647,0.0253088,1.26339,0.191077,0.03
355,1,1,0.0179036,0.0228064,1.0205,0.172185,0.03
356,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
357,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
358,1,1,0.0212658,0.0249631,1.21215,0.188467,0.03
359,1,1,0.0194144,0.0238684,1.10662,0.180202,0.03
360,1,1,0.0184164,0.0235023,1.04974,0.177438,0.03
361,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
362,1,1,0.0166667,0.0222032,0.95,0.167631,0.03
363,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
364,0,1,0.0206465,0.0247381,1.17685,0.186769,0.03
365,1,1,0.0170175,0.022517,0.97,0.17,0.03
366,1,1,0.0232326,0.0261112,1.32426,0.197135,0.03
367,1,1,0.0187984,0.0235068,1.07151,0.177472,0.03
368,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
369,1,1,0.0243408,0.0266042,1.38742,0.200858,0.03
370,1,1,0.0195608,0.0237709,1.11497,0.179466,0.03
371,1,1,0.0152632,0.0213985,0.87,0.161555,0.03
372,1,1,0.0189474,0.0238416,1.08,0.18,0.03
373,1,1,0.0193293,0.0237274,1.10177,0.179138,0.03
374,1,1,0.0199316,0.0242507,1.1361,0.183089,0.03
375,1,1,0.0225135,0.0253078,1.28327,0.19107,0.03
377,0,1,0.0184434,0.0234016,1.05127,0.176679,0.03
378,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
380,1,1,0.0173096,0.022682,0.986648,0.171246,0.03
381,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
383,1,1,0.0163158,0.0221241,0.93,0.167033,0.03
384,1,1,0.0168421,0.0224781,0.96,0.169706,0.03
385,1,1,0.0220342,0.0255667,1.25595,0.193025,0.03
386,1,1,0.0249342,0.0266557,1.42125,0.201246,0.03
388,1,1,0.0163158,0.0219649,0.93,0.165831,0.03
389,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
391,1,1,0.0232698,0.02614,1.32638,0.197353,0.03
392,1,1,0.0173855,0.0228268,0.990976,0.172338,0.03
393,1,1,0.0173417,0.0227924,0.988478,0.172078,0.03
394,1,1,0.0181763,0.023014,1.03605,0.173752,0.03
395,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
398,1,1,0.0186448,0.0233908,1.06275,0.176597,0.03
399,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
400,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
401,1,1,0.0194529,0.0241451,1.10881,0.182292,0.03
403,1,1,0.0157895,0.0217643,0.9,0.164317,0.03
404,1,1,0.0173417,0.0227924,0.988478,0.172078,0.03
405,1,1,0.0173684,0.0228266,0.99,0.172337,0.03
406,1,1,0.0238922,0.0264793,1.36185,0.199914,0.03
407,0,1,0.0152632,0.0213985,0.87,0.161555,0.03
409,1,1,0.0220657,0.0252545,1.25775,0.190667,0.03
410,1,1,0.0178947,0.0231699,1.02,0.174929,0.03
411,1,1,0.0190023,0.0234941,1.08313,0.177376,0.03
412,1,1,0.0166667,0.0222821,0.95,0.168226,0.03
413,1,1,0.0215196,0.025097,1.22662,0.189478,0.03
414,1,1,0.0177787,0.0229072,1.01339,0.172946,0.03
415,1,1,0.0249478,0.0266641,1.42203,0.20131,0.03
416,1,1,0.0170175,0.022517,0.97,0.17,0.03
418,1,1,0.0180702,0.0232077,1.03,0.175214,0.03
419,1,1,0.0186938,0.0235401,1.06554,0.177724,0.03
420,1,1,0.01845,0.0231605,1.05165,0.174858,0.03
421,1,1,0.0154386,0.0214394,0.88,0.161864,0.03
