Attack metrics report
Dataset: spambase
Attack: deepfool
alpha=0.005, maxiters=500

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 2058/2058
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.223449

Changed samples among successful attacks: 2058/2058
Max |delta| among successful attacks: 0.223449

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0102056 median=0.00789513 min=0.000311123 max=0.106521
  RMSE : mean=0.01367 median=0.0107294 min=0.000472859 max=0.133514
  L1   : mean=0.581718 median=0.450022 min=0.017734 max=6.07169
  L2   : mean=0.103206 median=0.0810054 min=0.00357001 max=1.00801
  Linf : mean=0.0245019 median=0.0190094 min=0.00088995 max=0.223449

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0216079 mean|diff|=0.00579928 max|diff|=0.0381979
  RMSE : orig_mean=0.0514402 adv_mean=0.0505443 mean|diff|=0.00215791 max|diff|=0.0290439
  L1   : orig_mean=0.901089 adv_mean=1.23165 mean|diff|=0.330559 max|diff|=2.17728
  L2   : orig_mean=0.388365 adv_mean=0.381601 mean|diff|=0.0162919 max|diff|=0.219276
  Linf : orig_mean=0.281171 adv_mean=0.2704 mean|diff|=0.014408 max|diff|=0.103539

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0158086 adv_mean=0.0216079 mean|diff|=0.00579928 max|diff|=0.0381979
  RMSE : orig_mean=0.0514402 adv_mean=0.0505443 mean|diff|=0.00215791 max|diff|=0.0290439
  L1   : orig_mean=0.901089 adv_mean=1.23165 mean|diff|=0.330559 max|diff|=2.17728
  L2   : orig_mean=0.388365 adv_mean=0.381601 mean|diff|=0.0162919 max|diff|=0.219276
  Linf : orig_mean=0.281171 adv_mean=0.2704 mean|diff|=0.014408 max|diff|=0.103539

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
33,1,1,0.00578284,0.00775417,0.329622,0.0585427,0.0135888
35,1,1,0.00731779,0.0107292,0.417114,0.0810037,0.0199392
36,1,1,0.0232988,0.0268612,1.32803,0.202798,0.0511571
37,1,1,0.010439,0.0149107,0.595024,0.112573,0.0282139
38,1,1,0.00916162,0.0130305,0.522212,0.0983784,0.0239002
39,1,1,0.0119846,0.0178598,0.683123,0.134838,0.0340607
40,1,1,0.00755153,0.0110826,0.430437,0.0836719,0.0208573
41,1,1,0.00427451,0.0060042,0.243647,0.0453307,0.0109812
42,1,1,0.0154231,0.0195527,0.879115,0.14762,0.0324138
43,1,1,0.00321868,0.00458724,0.183465,0.0346329,0.00825162
44,1,1,0.00635514,0.00950589,0.362243,0.0717679,0.0180762
45,1,1,0.0170415,0.0211114,0.971366,0.159388,0.0340667
46,1,1,0.0126845,0.0174649,0.723016,0.131857,0.0318276
47,1,1,0.00414705,0.0047364,0.236382,0.035759,0.00745083
48,1,1,0.00908532,0.0122478,0.517863,0.0924688,0.0213636
49,1,1,0.00366997,0.0054292,0.209188,0.0409896,0.0102077
50,1,1,0.0094482,0.0141494,0.538547,0.106826,0.0267228
51,1,1,0.0249781,0.0324587,1.42375,0.245058,0.0578142
52,1,1,0.00660693,0.00879617,0.376595,0.0664097,0.0153891
53,1,1,0.00566634,0.00832495,0.322981,0.062852,0.0154474
54,1,1,0.0055501,0.00775708,0.316356,0.0585646,0.0135724
55,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
56,1,1,0.00578504,0.00783598,0.329747,0.0591604,0.013624
57,1,1,0.0104126,0.014349,0.593518,0.108333,0.025218
58,1,1,0.00634943,0.00917662,0.361917,0.069282,0.0173261
59,1,1,0.00923485,0.0110171,0.526386,0.0831773,0.0182095
60,1,1,0.0140549,0.0210721,0.801128,0.159091,0.041535
61,1,1,0.0134801,0.0177974,0.768365,0.134367,0.0318895
62,1,1,0.00188295,0.00252613,0.107328,0.0190718,0.00453881
63,1,1,0.00082054,0.00105555,0.0467708,0.00796925,0.00181122
64,1,1,0.00908201,0.0135557,0.517675,0.102343,0.0257652
65,1,1,0.00382451,0.00510524,0.217997,0.0385437,0.009321
67,1,1,0.00789214,0.0117925,0.449852,0.0890311,0.0229565
68,1,1,0.0189771,0.024683,1.08169,0.186352,0.0490659
69,1,1,0.0062696,0.00861451,0.357367,0.0650381,0.0156292
70,1,1,0.000480537,0.00057993,0.0273906,0.00437838,0.000949992
71,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
72,1,1,0.0296718,0.0358081,1.69129,0.270345,0.0575117
73,1,1,0.00830146,0.0122136,0.473183,0.0922108,0.0226798
75,1,1,0.00404778,0.00617658,0.230723,0.0466322,0.0118686
76,1,1,0.00730712,0.00855459,0.416506,0.0645857,0.0137445
77,1,1,0.0064171,0.00771428,0.365775,0.0582415,0.0129049
78,1,1,0.00435208,0.00629455,0.248069,0.0475228,0.0118598
79,1,1,0.00824591,0.0105469,0.470017,0.0796273,0.0188382
81,1,1,0.0103874,0.0143486,0.592083,0.10833,0.0253099
82,1,1,0.00720036,0.0100462,0.410421,0.0758469,0.0181096
83,1,1,0.0132952,0.0182663,0.757825,0.137908,0.0326769
84,1,1,0.00781233,0.0099681,0.445303,0.0752575,0.0163062
85,1,1,0.0320432,0.0402324,1.82646,0.303748,0.0663771
86,1,1,0.00852892,0.0103785,0.486148,0.0783558,0.0173703
87,1,1,0.00930938,0.0116271,0.530635,0.0877827,0.0187025
88,1,1,0.0172796,0.0200374,0.984935,0.151279,0.034325
89,1,1,0.00723345,0.0106066,0.412307,0.0800783,0.0205298
90,1,1,0.00293827,0.00438948,0.167481,0.0331398,0.008302
91,1,1,0.0152759,0.0200262,0.870728,0.151195,0.0377981
92,1,1,0.00434866,0.0056552,0.247874,0.0426958,0.0102571
93,1,1,0.0140356,0.0162624,0.80003,0.122778,0.0259937
94,1,1,0.00634147,0.00786358,0.361464,0.0593687,0.0128851
95,1,1,0.00341183,0.00501288,0.194475,0.0378464,0.00924676
96,1,1,0.00488704,0.00601209,0.278562,0.0453903,0.0104096
97,1,1,0.0138833,0.019389,0.791346,0.146384,0.0350079
98,1,1,0.00287572,0.00342398,0.163916,0.0258505,0.00559231
99,1,1,0.00646968,0.00952026,0.368772,0.0718764,0.0182038
100,1,1,0.00506024,0.00613602,0.288434,0.0463259,0.0100078
101,1,1,0.0103382,0.0142552,0.589276,0.107625,0.025383
102,1,1,0.017935,0.0262347,1.0223,0.198068,0.0499584
103,1,1,0.0139475,0.0176893,0.795005,0.133551,0.0321883
104,1,1,0.0051671,0.00677925,0.294525,0.0511822,0.0117404
105,1,1,0.00486915,0.00699215,0.277541,0.0527896,0.0127894
106,1,1,0.00355081,0.00459177,0.202396,0.0346671,0.00816926
107,1,1,0.00541671,0.00785283,0.308752,0.0592876,0.0144925
108,1,1,0.005278,0.00673525,0.300846,0.05085,0.0118673
109,1,1,0.00654625,0.00963177,0.373136,0.0727182,0.0180966
110,1,1,0.031576,0.0377162,1.79983,0.284751,0.0601379
111,1,1,0.00414533,0.00598976,0.236284,0.0452217,0.0108597
112,1,1,0.00754935,0.0109051,0.430313,0.0823317,0.0198889
113,1,1,0.0125713,0.0168178,0.716562,0.126971,0.0296783
114,1,1,0.00928776,0.0118748,0.529403,0.0896527,0.0213178
115,1,1,0.0125544,0.0175649,0.7156,0.132612,0.0321068
116,1,1,0.00647271,0.0093594,0.368944,0.0706619,0.0172008
117,1,1,0.019239,0.0221355,1.09662,0.167119,0.0408437
118,1,1,0.0162118,0.0200035,0.924071,0.151023,0.0356518
119,1,1,0.00937773,0.0133505,0.534531,0.100794,0.0243903
120,1,1,0.0158444,0.0231836,0.903129,0.175033,0.0431626
121,1,1,0.0096166,0.0137054,0.548146,0.103474,0.024818
122,1,1,0.00780234,0.0107717,0.444733,0.0813242,0.0189946
123,1,1,0.0111965,0.0162267,0.638198,0.122509,0.029675
124,1,1,0.0936939,0.11743,5.34055,0.886576,0.196485
125,1,1,0.00129753,0.00194929,0.0739592,0.0147168,0.00371601
126,1,1,0.00326035,0.00399593,0.18584,0.0301686,0.0064704
127,1,1,0.0234119,0.0344007,1.33448,0.25972,0.0646306
129,1,1,0.00269589,0.00391569,0.153666,0.0295628,0.00757688
131,1,1,0.00230363,0.00339106,0.131307,0.0256019,0.00634829
132,1,1,0.00377866,0.00513671,0.215384,0.0387813,0.00904829
133,1,1,0.00842478,0.0117204,0.480213,0.0884873,0.0208021
134,1,1,0.00559584,0.00848634,0.318963,0.0640705,0.0163003
135,1,1,0.00531136,0.00765268,0.302747,0.0577765,0.0138628
136,1,1,0.0216097,0.0256471,1.23175,0.193631,0.04053
137,1,1,0.00801445,0.0102405,0.456824,0.0773141,0.0172339
139,1,1,0.0254536,0.030023,1.45086,0.226668,0.046051
140,1,1,0.00464342,0.00707779,0.264675,0.0534361,0.0135845
141,1,1,0.0100319,0.0144596,0.571818,0.109168,0.0262411
142,1,1,0.00978772,0.0126606,0.5579,0.0955853,0.0228719
143,1,1,0.0121169,0.0167657,0.690663,0.126578,0.0326892
144,1,1,0.00179699,0.00245912,0.102429,0.018566,0.00471366
145,1,1,0.0097634,0.0143281,0.556514,0.108174,0.0273121
146,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
147,1,1,0.00335054,0.00400541,0.190981,0.0302402,0.00643152
148,1,1,0.0142088,0.0201663,0.809904,0.152252,0.0388166
149,1,1,0.0117772,0.016715,0.671302,0.126195,0.0310473
150,1,1,0.00562638,0.00787205,0.320704,0.0594326,0.0140112
152,1,1,0.00248212,0.00318544,0.141481,0.0240496,0.00549558
153,1,1,0.00833316,0.0098096,0.47499,0.0740608,0.0156447
154,1,1,0.00464492,0.00605021,0.26476,0.0456781,0.0109565
155,1,1,0.00357195,0.00501455,0.203601,0.037859,0.00904829
156,1,1,0.00376328,0.00537556,0.214507,0.0405846,0.00995312
157,1,1,0.00137752,0.00168256,0.0785187,0.0127031,0.00279827
158,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
159,1,1,0.0209018,0.0243712,1.1914,0.183999,0.042775
160,1,1,0.0262906,0.0303441,1.49856,0.229093,0.0533779
161,1,1,0.0089759,0.0111342,0.511626,0.0840614,0.0193169
162,1,1,0.0108574,0.0140436,0.61887,0.106027,0.0260265
164,1,1,0.00476377,0.0068761,0.271535,0.0519134,0.0127093
165,1,1,0.00151402,0.00176636,0.0862992,0.0133357,0.0027844
166,1,1,0.0168657,0.0241093,0.961343,0.182021,0.045948
168,1,1,0.00880791,0.0128798,0.502051,0.0972403,0.0235224
169,1,1,0.0108494,0.0143357,0.618414,0.108232,0.0258735
170,1,1,0.0104779,0.0142028,0.597242,0.107229,0.0269011
171,1,1,0.00332314,0.00488991,0.189419,0.036918,0.00917456
172,1,1,0.0037696,0.00479344,0.214867,0.0361897,0.00822749
173,1,1,0.015706,0.0216322,0.895241,0.163319,0.0388987
174,1,1,0.00559476,0.00734303,0.318901,0.0554386,0.0126595
175,1,1,0.00395793,0.0055594,0.225602,0.0419725,0.00990811
176,1,1,0.00595738,0.00772967,0.339571,0.0583577,0.0137307
177,1,1,0.00534547,0.00783007,0.304692,0.0591157,0.0145584
178,1,1,0.0109493,0.0147654,0.62411,0.111476,0.0262323
179,1,1,0.00654475,0.00936158,0.373051,0.0706784,0.0172977
180,1,1,0.0307605,0.0361431,1.75335,0.272874,0.058269
181,1,1,0.00559952,0.0064877,0.319173,0.0489811,0.010144
182,1,1,0.0253061,0.0288207,1.44245,0.217591,0.0501859
183,1,1,0.00780841,0.00979663,0.44508,0.0739629,0.0174909
184,1,1,0.0242967,0.0357489,1.38491,0.269899,0.0686277
186,1,1,0.00405816,0.00527531,0.231315,0.0398277,0.00919813
187,1,1,0.0208978,0.0243674,1.19117,0.18397,0.042775
188,1,1,0.0192531,0.0220011,1.09743,0.166104,0.0342145
189,1,1,0.00433687,0.00582224,0.247202,0.043957,0.00987944
190,1,1,0.00841525,0.0103266,0.479669,0.0779644,0.018
191,1,1,0.0107797,0.0124687,0.614441,0.0941364,0.0199493
192,1,1,0.00336318,0.00401048,0.191701,0.0302784,0.00633689
193,1,1,0.0113513,0.0149395,0.647022,0.11279,0.026415
194,1,1,0.0183111,0.0274679,1.04373,0.207378,0.0526467
195,1,1,0.00826981,0.0114148,0.471379,0.08618,0.0207021
196,1,1,0.0059183,0.00896595,0.337343,0.0676914,0.0172029
197,1,1,0.00406856,0.00584828,0.231908,0.0441536,0.011131
198,1,1,0.00972566,0.014492,0.554363,0.109412,0.0271423
199,1,1,0.0113142,0.0138999,0.644908,0.104942,0.0245408
201,1,1,0.0055296,0.00743391,0.315187,0.0561248,0.0139825
202,1,1,0.00769817,0.0107296,0.438796,0.081007,0.0189982
203,1,1,0.00303033,0.00385777,0.172729,0.0291255,0.00653435
204,1,1,0.00293931,0.0037202,0.167541,0.0280869,0.00649377
205,1,1,0.0125555,0.0178202,0.715665,0.13454,0.0327083
206,1,1,0.00659239,0.00950003,0.375766,0.0717236,0.0174376
207,1,1,0.0155054,0.02284,0.883807,0.172438,0.0429617
208,1,1,0.0043643,0.00632832,0.248765,0.0477777,0.0118236
209,1,1,0.00489865,0.00607418,0.279223,0.0458591,0.0101422
210,1,1,0.00641573,0.00771366,0.365696,0.0582368,0.01292
211,1,1,0.00969103,0.0111909,0.552389,0.0844897,0.0171872
212,1,1,0.0237512,0.0299744,1.35382,0.226302,0.0556887
213,1,1,0.0127608,0.0171066,0.727365,0.129152,0.0307521
214,1,1,0.00925654,0.0128112,0.527623,0.0967222,0.0230194
215,1,1,0.00552325,0.00788296,0.314825,0.0595151,0.0144773
216,1,1,0.0164943,0.0220122,0.940174,0.166189,0.0377218
217,1,1,0.0130733,0.0158803,0.745179,0.119893,0.0285312
218,1,1,0.00336318,0.00401048,0.191701,0.0302784,0.00633689
219,1,1,0.0133627,0.0161818,0.761677,0.12217,0.0265234
220,1,1,0.00583674,0.00789343,0.332694,0.0595941,0.0142589
221,1,1,0.00468985,0.00657627,0.267322,0.0496497,0.0118186
224,1,1,0.00271206,0.00362253,0.154587,0.0273495,0.00634131
225,1,1,0.00856537,0.0118215,0.488226,0.0892505,0.0209749
227,1,1,0.0070902,0.00910437,0.404141,0.0687365,0.0156415
228,1,1,0.00147964,0.0020485,0.0843396,0.0154658,0.00367677
229,1,1,0.00135334,0.00166694,0.0771402,0.0125851,0.00277666
230,1,1,0.00116957,0.00153917,0.0666654,0.0116205,0.00280492
231,1,1,0.017935,0.0262347,1.0223,0.198068,0.0499584
232,1,1,0.00826778,0.0117443,0.471263,0.0886678,0.0218337
233,1,1,0.00457568,0.00587287,0.260814,0.0443392,0.00995056
234,1,1,0.0161865,0.0242478,0.922631,0.183067,0.0462308
238,1,1,0.00228557,0.00336116,0.130277,0.0253762,0.00640057
239,1,1,0.0187534,0.0253689,1.06894,0.191531,0.044258
240,1,1,0.00748412,0.00974082,0.426595,0.0735415,0.0167406
241,1,1,0.00743325,0.0109383,0.423695,0.0825823,0.0206456
242,1,1,0.012748,0.0164642,0.726634,0.124302,0.0292284
243,1,1,0.0210589,0.0247012,1.20036,0.18649,0.0399273
244,1,1,0.011257,0.0127069,0.641648,0.095935,0.0204833
245,1,1,0.000419661,0.000539561,0.0239207,0.00407359,0.000932747
246,1,1,0.00826868,0.0112324,0.471315,0.0848027,0.0204756
247,1,1,0.00320634,0.00481142,0.182761,0.0363254,0.00984317
248,1,1,0.0307846,0.0410193,1.75472,0.309689,0.0743747
250,1,1,0.0125791,0.0184508,0.717008,0.1393,0.0351451
251,1,1,0.0209018,0.0243712,1.1914,0.183999,0.042775
253,1,1,0.0062476,0.00799063,0.356113,0.0603279,0.0144449
254,1,1,0.0391808,0.0550656,2.23331,0.415736,0.100237
255,1,1,0.00646553,0.00844205,0.368535,0.0637361,0.014656
256,1,1,0.0136265,0.0182538,0.776712,0.137814,0.0323375
257,1,1,0.00593879,0.00772804,0.338511,0.0583454,0.0136782
258,1,1,0.0103487,0.0151414,0.589879,0.114315,0.0293785
259,1,1,0.00307327,0.00444293,0.175176,0.0335434,0.00829268
260,1,1,0.00893616,0.0125063,0.509361,0.0944203,0.0228474
261,1,1,0.00986449,0.0143131,0.562276,0.108061,0.0269856
262,1,1,0.00892664,0.0112739,0.508819,0.0851159,0.018606
265,1,1,0.00862656,0.0125162,0.491714,0.0944955,0.0229245
266,1,1,0.00782923,0.0098282,0.446266,0.0742013,0.0160651
267,1,1,0.017935,0.0262347,1.0223,0.198068,0.0499584
268,1,1,0.010682,0.0151912,0.608875,0.114691,0.0279874
269,1,1,0.00553127,0.00761295,0.315282,0.0574765,0.0138152
271,1,1,0.00883514,0.011499,0.503603,0.0868152,0.0202847
272,1,1,0.00033486,0.000494039,0.019087,0.00372991,0.00093352
273,1,1,0.00793774,0.0111459,0.452451,0.0841495,0.0201512
274,1,1,0.0194714,0.0260336,1.10987,0.196549,0.0453814
275,1,1,0.00204515,0.00239097,0.116573,0.0180515,0.0037341
276,1,1,0.00266333,0.00350131,0.15181,0.0264343,0.00618509
277,1,1,0.0190987,0.0246031,1.08862,0.185749,0.0415248
278,1,1,0.00967585,0.0134182,0.551523,0.101306,0.0235217
279,1,1,0.0032652,0.00458863,0.186116,0.0346434,0.00822744
280,1,1,0.0224971,0.0257225,1.28233,0.1942,0.0390405
281,1,1,0.0187204,0.0246456,1.06706,0.18607,0.0468174
282,1,1,0.00286653,0.00371622,0.163392,0.0280569,0.00650004
283,1,1,0.00690719,0.0104049,0.39371,0.0785549,0.0199061
284,1,1,0.00133797,0.00197062,0.0762642,0.0148778,0.00368978
285,1,1,0.00402721,0.00613912,0.229551,0.0463493,0.0117808
286,1,1,0.0119867,0.0146648,0.68324,0.110717,0.0245165
287,1,1,0.015608,0.0227663,0.889659,0.171882,0.0434654
288,1,1,0.00484881,0.00696144,0.276382,0.0525577,0.0130331
289,1,1,0.00285674,0.00342621,0.162834,0.0258673,0.00550269
290,1,1,0.0022178,0.00305132,0.126415,0.023037,0.00549961
291,1,1,0.0216643,0.0325316,1.23486,0.245608,0.0626639
292,1,1,0.000480537,0.00057993,0.0273906,0.00437838,0.000949991
293,1,1,0.0136166,0.0171607,0.776148,0.12956,0.0296913
294,1,1,0.0198863,0.0278056,1.13352,0.209928,0.0493212
295,1,1,0.0017922,0.0025218,0.102155,0.0190392,0.00457808
296,1,1,0.00509111,0.00673861,0.290193,0.0508754,0.0117563
297,1,1,0.0195077,0.026021,1.11194,0.196455,0.0442382
298,1,1,0.0254311,0.033463,1.44957,0.25264,0.0591503
299,1,1,0.00551664,0.00667712,0.314449,0.0504111,0.0111989
300,1,1,0.00679244,0.008873,0.387169,0.0669897,0.0153635
301,1,1,0.00765904,0.0106691,0.436565,0.0805501,0.018976
302,1,1,0.0197732,0.0285124,1.12707,0.215264,0.0510512
303,1,1,0.00332662,0.00493053,0.189617,0.0372247,0.00935731
304,1,1,0.00745827,0.00976383,0.425122,0.0737153,0.0179956
305,1,1,0.00445644,0.00645885,0.254017,0.0487632,0.0117863
306,1,1,0.013566,0.0198473,0.773264,0.149844,0.0366731
307,1,1,0.00876147,0.013052,0.499404,0.0985406,0.024512
308,1,1,0.00267006,0.00388039,0.152193,0.0292963,0.00723863
309,1,1,0.0177376,0.0234423,1.01105,0.176985,0.0405283
310,1,1,0.00256796,0.00345118,0.146374,0.0260558,0.00647115
311,1,1,0.00320553,0.00389643,0.182715,0.0294174,0.0064657
312,1,1,0.00916833,0.0121327,0.522595,0.0915997,0.0209219
313,1,1,0.00650879,0.00937369,0.371001,0.0707698,0.0172596
314,1,1,0.00162907,0.00245512,0.0928573,0.0185357,0.00469086
315,1,1,0.000425665,0.000540531,0.0242629,0.00408092,0.000933512
316,1,1,0.0123854,0.0170932,0.70597,0.129051,0.0310548
317,1,1,0.00640471,0.00930044,0.365068,0.0702168,0.0176197
318,1,1,0.00987581,0.0112212,0.562921,0.0847182,0.0175219
319,1,1,0.0076845,0.0107413,0.438017,0.0810947,0.0191741
320,1,1,0.00729487,0.0100064,0.415808,0.075547,0.0181959
321,1,1,0.00740688,0.010674,0.422192,0.0805873,0.0202762
323,1,1,0.0324017,0.0469721,1.8469,0.354632,0.0888662
324,1,1,0.011759,0.0148824,0.670265,0.112359,0.0284547
325,1,1,0.0113877,0.0161544,0.649101,0.121963,0.0288464
326,1,1,0.00553857,0.00741586,0.315699,0.0559885,0.0138675
327,1,1,0.00694185,0.0102156,0.395685,0.0771258,0.0190014
328,1,1,0.0125229,0.0149907,0.713806,0.113177,0.0245705
329,1,1,0.00815715,0.0103896,0.464957,0.0784396,0.0172716
330,1,1,0.00740204,0.00897431,0.421916,0.0677545,0.0148543
331,1,1,0.00659438,0.00949154,0.37588,0.0716596,0.0173027
332,1,1,0.0147326,0.0205944,0.839759,0.155484,0.0372531
333,1,1,0.0187948,0.0271191,1.0713,0.204745,0.0506836
334,1,1,0.0130486,0.0174895,0.743768,0.132043,0.0351142
335,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
336,1,1,0.0183111,0.0274679,1.04373,0.207378,0.0526467
337,1,1,0.0190365,0.0236332,1.08508,0.178426,0.0443313
338,1,1,0.0183111,0.0274679,1.04373,0.207378,0.0526467
339,1,1,0.00371389,0.00467968,0.211692,0.0353308,0.00846235
340,1,1,0.0255249,0.0369732,1.45492,0.279142,0.0683533
341,1,1,0.0064953,0.00965895,0.370232,0.0729235,0.0180895
342,1,1,0.0134272,0.0194624,0.765351,0.146938,0.0366788
344,1,1,0.00200176,0.0025984,0.114101,0.0196175,0.00457488
346,1,1,0.00818141,0.0123126,0.46634,0.0929583,0.0234691
347,1,1,0.00390174,0.00583495,0.222399,0.0440529,0.010891
348,1,1,0.0106343,0.0144694,0.606154,0.109242,0.0259617
349,1,1,0.00917177,0.0134723,0.522791,0.101714,0.0246962
350,1,1,0.0102033,0.0128718,0.581588,0.09718,0.0229788
351,1,1,0.00771254,0.0111808,0.439615,0.0844129,0.0208111
352,1,1,0.0059183,0.00896595,0.337343,0.0676915,0.0172029
353,1,1,0.0306343,0.0394824,1.74615,0.298085,0.077009
354,1,1,0.00832811,0.00992593,0.474702,0.0749392,0.016404
355,1,1,0.00227483,0.0031259,0.129665,0.0236,0.0054769
356,1,1,0.0117658,0.0169341,0.670648,0.12785,0.0307079
357,1,1,0.000969011,0.00147652,0.0552336,0.0111475,0.00290758
358,1,1,0.00575902,0.00714466,0.328264,0.053941,0.0117795
359,1,1,0.00172079,0.00216449,0.0980852,0.0163415,0.00375907
360,1,1,0.00965091,0.013505,0.550102,0.101961,0.0241963
361,1,1,0.0114003,0.0167684,0.649815,0.126599,0.0306821
362,1,1,0.0102676,0.0148164,0.585252,0.111861,0.0272138
363,1,1,0.00327936,0.00483249,0.186924,0.0364845,0.00918439
364,1,1,0.0373926,0.0474385,2.13138,0.358153,0.0859396
365,1,1,0.0103847,0.0150301,0.59193,0.113475,0.027425
366,1,1,0.01857,0.0227133,1.05849,0.171481,0.0424686
367,1,1,0.00118116,0.00158729,0.0673264,0.0119838,0.00275472
368,1,1,0.0068662,0.00991448,0.391373,0.0748527,0.0183009
369,1,1,0.0129853,0.0152223,0.740162,0.114926,0.0244997
370,1,1,0.00497663,0.00638977,0.283668,0.0482417,0.0108163
371,1,1,0.0131295,0.0196824,0.748379,0.148599,0.0382675
372,1,1,0.00183611,0.0025378,0.104658,0.0191599,0.00451353
373,1,1,0.000899868,0.00112355,0.0512925,0.00848259,0.00184172
374,1,1,0.00219507,0.00274108,0.125119,0.0206947,0.00463805
375,1,1,0.0102032,0.0119454,0.581581,0.0901857,0.0191619
377,1,1,0.0187532,0.0253056,1.06893,0.191053,0.0442572
