Attack metrics report
Dataset: spambase
Attack: pgd
epsilon=0.02

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 1418/2058
ASR (among correct): 0.6890

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.02

Changed samples among successful attacks: 1418/1418
Max |delta| among successful attacks: 0.02

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0124643 median=0.0119298 min=0.00982456 max=0.0181343
  RMSE : mean=0.0156581 median=0.0154367 min=0.0140175 max=0.0188479
  L1   : mean=0.710467 median=0.68 min=0.56 max=1.03366
  L2   : mean=0.118216 median=0.116544 min=0.10583 max=0.142299
  Linf : mean=0.02 median=0.02 min=0.02 max=0.02

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0234138 mean|diff|=0.00760526 max|diff|=0.0112281
  RMSE : orig_mean=0.0514402 adv_mean=0.0518428 mean|diff|=0.00359686 max|diff|=0.0140175
  L1   : orig_mean=0.901089 adv_mean=1.33459 mean|diff|=0.4335 max|diff|=0.64
  L2   : orig_mean=0.388365 adv_mean=0.391404 mean|diff|=0.0271557 max|diff|=0.10583
  Linf : orig_mean=0.281171 adv_mean=0.272842 mean|diff|=0.0189788 max|diff|=0.02

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0129702 adv_mean=0.0208412 mean|diff|=0.00787098 max|diff|=0.0112281
  RMSE : orig_mean=0.0403929 adv_mean=0.0421104 mean|diff|=0.00400126 max|diff|=0.0140175
  L1   : orig_mean=0.739303 adv_mean=1.18795 mean|diff|=0.448646 max|diff|=0.64
  L2   : orig_mean=0.30496 adv_mean=0.317926 mean|diff|=0.0302089 max|diff|=0.10583
  Linf : orig_mean=0.214502 adv_mean=0.209853 mean|diff|=0.0187252 max|diff|=0.02

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
56,1,1,0.0124113,0.015659,0.707442,0.118223,0.02
57,1,1,0.0119298,0.0154466,0.68,0.116619,0.02
58,1,1,0.0106307,0.0145309,0.605947,0.109706,0.02
59,1,1,0.0153521,0.0172092,0.875067,0.129927,0.02
60,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
61,0,1,0.0137542,0.0164666,0.783989,0.12432,0.02
62,1,1,0.0120016,0.0154527,0.684093,0.116665,0.02
63,1,1,0.0124182,0.0156878,0.707839,0.11844,0.02
64,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
65,1,1,0.011994,0.0153949,0.683656,0.116229,0.02
67,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
68,0,1,0.0139048,0.0165739,0.792571,0.12513,0.02
69,1,1,0.0111556,0.0146611,0.635869,0.110689,0.02
70,1,1,0.0138543,0.0165155,0.789693,0.124689,0.02
71,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
72,0,1,0.0153054,0.0174363,0.872409,0.131641,0.02
73,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
75,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
76,1,1,0.0160646,0.0177162,0.915683,0.133754,0.02
77,1,1,0.0149386,0.0170497,0.851499,0.128722,0.02
78,1,1,0.0108993,0.0147497,0.621259,0.111358,0.02
79,1,1,0.0134318,0.016243,0.76561,0.122632,0.02
81,1,1,0.0117588,0.0152782,0.670254,0.115348,0.02
82,1,1,0.0113544,0.0149865,0.647203,0.113146,0.02
83,0,1,0.0119298,0.0154466,0.68,0.116619,0.02
84,1,1,0.0138572,0.0165599,0.78986,0.125025,0.02
85,0,1,0.0140351,0.0167542,0.8,0.126491,0.02
86,1,1,0.0149946,0.0170978,0.854691,0.129085,0.02
87,1,1,0.0148129,0.0171775,0.844337,0.129687,0.02
88,0,1,0.0169302,0.0183653,0.965019,0.138655,0.02
89,1,1,0.0105719,0.0145109,0.6026,0.109555,0.02
90,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
91,0,1,0.0141126,0.016676,0.804416,0.125901,0.02
92,1,1,0.0127607,0.0159107,0.727361,0.120123,0.02
93,1,1,0.0173087,0.0185199,0.986595,0.139822,0.02
94,1,1,0.0143797,0.0168121,0.819641,0.126929,0.02
95,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
96,1,1,0.0143743,0.0167334,0.819335,0.126334,0.02
97,0,1,0.0115789,0.0152177,0.66,0.114891,0.02
98,1,1,0.0142178,0.0166364,0.810412,0.125602,0.02
99,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
100,1,1,0.0136536,0.0161616,0.778254,0.122017,0.02
101,1,1,0.0118254,0.0153311,0.674048,0.115747,0.02
102,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
103,0,1,0.0147445,0.0170648,0.840438,0.128836,0.02
104,1,1,0.0128332,0.0158423,0.731493,0.119607,0.02
105,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
106,1,1,0.0119766,0.015217,0.682668,0.114886,0.02
107,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
108,1,1,0.0126756,0.0156218,0.722508,0.117942,0.02
109,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
110,0,1,0.0154386,0.0175719,0.88,0.132665,0.02
111,1,1,0.011426,0.0150597,0.65128,0.113698,0.02
112,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
113,0,1,0.0123414,0.0155764,0.703459,0.117599,0.02
114,1,1,0.0139895,0.0166097,0.797402,0.1254,0.02
115,0,1,0.0115249,0.015152,0.65692,0.114395,0.02
116,1,1,0.0107386,0.0145978,0.6121,0.110211,0.02
117,0,1,0.0169719,0.0182211,0.967397,0.137567,0.02
118,0,1,0.0153437,0.0174218,0.874593,0.131532,0.02
119,1,1,0.0111776,0.0149228,0.637125,0.112664,0.02
120,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
121,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
122,1,1,0.0117581,0.0152534,0.670213,0.115161,0.02
123,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
124,0,1,0.0136842,0.0165434,0.78,0.1249,0.02
125,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
126,1,1,0.0144071,0.0168416,0.821207,0.127152,0.02
127,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
129,1,1,0.0107836,0.0146389,0.614664,0.110522,0.02
131,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
132,1,1,0.01151,0.0148422,0.656069,0.112056,0.02
133,1,1,0.0115789,0.0152177,0.66,0.114891,0.02
134,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
135,1,1,0.0115789,0.0152177,0.66,0.114891,0.02
136,0,1,0.0157223,0.017702,0.896172,0.133647,0.02
137,1,1,0.013884,0.01656,0.791386,0.125025,0.02
139,0,1,0.0157895,0.0177705,0.9,0.134164,0.02
140,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
141,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
142,1,1,0.0130244,0.0159024,0.742393,0.12006,0.02
143,0,1,0.0124211,0.0156866,0.708003,0.118431,0.02
144,1,1,0.0109963,0.0147608,0.626792,0.111441,0.02
145,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
146,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
147,1,1,0.0141759,0.0165887,0.808027,0.125242,0.02
148,0,1,0.0115379,0.0150498,0.657662,0.113623,0.02
149,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
150,1,1,0.0112819,0.0149885,0.643069,0.113161,0.02
152,1,1,0.0123216,0.0155447,0.70233,0.11736,0.02
153,1,1,0.0162524,0.0178512,0.926388,0.134774,0.02
154,1,1,0.0121892,0.0154883,0.694785,0.116934,0.02
155,1,1,0.0114071,0.0149447,0.650202,0.11283,0.02
156,1,1,0.0113841,0.0150316,0.648894,0.113486,0.02
157,1,1,0.013475,0.016255,0.768074,0.122723,0.02
158,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
159,0,1,0.0166001,0.0179236,0.946205,0.13532,0.02
160,0,1,0.016506,0.0179864,0.940842,0.135794,0.02
161,1,1,0.0147001,0.0169964,0.837903,0.12832,0.02
162,1,1,0.0134489,0.0161931,0.76659,0.122255,0.02
164,1,1,0.0111351,0.0148774,0.634701,0.112322,0.02
165,1,1,0.0151005,0.0170937,0.860727,0.129055,0.02
166,0,1,0.0112114,0.0149636,0.639048,0.112973,0.02
168,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
169,1,1,0.0138721,0.0165742,0.790711,0.125133,0.02
170,1,1,0.0124419,0.0156839,0.709188,0.118411,0.02
171,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
172,1,1,0.0133299,0.0162373,0.759804,0.122589,0.02
173,0,1,0.0118812,0.0153878,0.677227,0.116176,0.02
174,1,1,0.0126749,0.0157307,0.722468,0.118764,0.02
175,1,1,0.0115357,0.0151643,0.657535,0.114488,0.02
176,1,1,0.0125446,0.0156365,0.715044,0.118053,0.02
177,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
178,1,1,0.012033,0.0153908,0.685882,0.116198,0.02
179,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
180,0,1,0.0161403,0.0179668,0.92,0.135647,0.02
181,1,1,0.0156837,0.0174636,0.893973,0.131847,0.02
182,0,1,0.0167257,0.0180305,0.953363,0.136127,0.02
183,1,1,0.0142253,0.0166961,0.81084,0.126053,0.02
184,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
186,1,1,0.01325,0.0161365,0.755252,0.121828,0.02
187,0,1,0.016599,0.0179227,0.946144,0.135314,0.02
188,0,1,0.0166192,0.0180299,0.947297,0.136123,0.02
189,1,1,0.0129825,0.0161136,0.74,0.121655,0.02
190,1,1,0.0141798,0.0165859,0.808247,0.125221,0.02
191,1,1,0.0164119,0.0177508,0.935477,0.134015,0.02
192,1,1,0.0140307,0.0164265,0.799749,0.124017,0.02
193,1,1,0.0127148,0.0157463,0.724744,0.118882,0.02
194,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
195,1,1,0.0119588,0.0154472,0.68165,0.116624,0.02
196,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
197,1,1,0.0110391,0.0147999,0.629229,0.111737,0.02
198,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
199,1,1,0.015453,0.0175065,0.88082,0.132171,0.02
201,1,1,0.0117684,0.0152456,0.670797,0.115101,0.02
202,1,1,0.0115649,0.0151997,0.659202,0.114755,0.02
203,1,1,0.0129969,0.0159748,0.740822,0.120607,0.02
204,1,1,0.0131454,0.0161193,0.749287,0.121698,0.02
205,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
206,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
207,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
208,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
209,1,1,0.0135066,0.0162283,0.769877,0.122521,0.02
210,1,1,0.0149386,0.0170497,0.851499,0.128722,0.02
211,1,1,0.0169604,0.0182247,0.966741,0.137594,0.02
212,0,1,0.014386,0.0169623,0.82,0.128062,0.02
213,0,1,0.0126282,0.0157823,0.719805,0.119154,0.02
214,1,1,0.011775,0.0152896,0.671177,0.115434,0.02
215,1,1,0.0114134,0.0150505,0.650562,0.113629,0.02
216,0,1,0.0125344,0.0157887,0.714459,0.119202,0.02
217,1,1,0.0155431,0.0174561,0.885956,0.131791,0.02
218,1,1,0.0140307,0.0164265,0.799749,0.124017,0.02
219,1,1,0.0155662,0.0174902,0.887271,0.132048,0.02
220,1,1,0.0120904,0.0154628,0.689152,0.116741,0.02
221,1,1,0.0114124,0.0149382,0.650506,0.112781,0.02
224,1,1,0.0124606,0.0155925,0.710251,0.117721,0.02
225,1,1,0.0118308,0.0153361,0.674356,0.115785,0.02
227,1,1,0.0128739,0.0157449,0.733812,0.118872,0.02
228,1,1,0.012237,0.0156197,0.697507,0.117926,0.02
229,1,1,0.0137131,0.0163901,0.781646,0.123743,0.02
230,1,1,0.0120394,0.015415,0.686246,0.116381,0.02
231,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
232,1,1,0.0110571,0.0148118,0.630254,0.111826,0.02
233,1,1,0.0124428,0.0155559,0.709239,0.117445,0.02
234,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
238,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
239,0,1,0.0122807,0.0156721,0.7,0.118322,0.02
240,1,1,0.0125937,0.0157402,0.717841,0.118836,0.02
241,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
242,1,1,0.0144476,0.016866,0.823516,0.127336,0.02
243,0,1,0.016096,0.0177921,0.917474,0.134328,0.02
244,1,1,0.0176935,0.0186147,1.00853,0.140538,0.02
245,1,1,0.0124115,0.0156895,0.707455,0.118453,0.02
246,1,1,0.0124783,0.015719,0.711264,0.118676,0.02
247,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
248,0,1,0.0125452,0.0157987,0.715074,0.119278,0.02
250,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
251,0,1,0.0166001,0.0179236,0.946205,0.13532,0.02
253,1,1,0.0135377,0.0163574,0.77165,0.123495,0.02
254,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
255,1,1,0.0129937,0.0159005,0.740643,0.120046,0.02
256,0,1,0.0133129,0.0162301,0.758837,0.122535,0.02
257,1,1,0.0132081,0.0161529,0.752862,0.121952,0.02
258,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
259,1,1,0.0115755,0.0152132,0.659802,0.114857,0.02
260,1,1,0.0115789,0.0152177,0.66,0.114891,0.02
261,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
262,1,1,0.0143494,0.0168235,0.817913,0.127015,0.02
265,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
266,1,1,0.0141231,0.0166537,0.805015,0.125732,0.02
267,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
268,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
269,1,1,0.0119476,0.0153378,0.681011,0.115797,0.02
271,1,1,0.0137501,0.0164371,0.783755,0.124097,0.02
272,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
273,1,1,0.0113954,0.0150385,0.649536,0.113538,0.02
274,0,1,0.0126316,0.0158944,0.72,0.12,0.02
275,1,1,0.0148119,0.0168957,0.84428,0.12756,0.02
276,1,1,0.0117547,0.0152368,0.670017,0.115036,0.02
277,0,1,0.013403,0.0162715,0.76397,0.122847,0.02
278,1,1,0.0119298,0.0154466,0.68,0.116619,0.02
279,1,1,0.0114475,0.0149592,0.652507,0.112939,0.02
280,0,1,0.0168421,0.0183533,0.96,0.138564,0.02
281,0,1,0.0129305,0.0159503,0.73704,0.120422,0.02
282,1,1,0.0121732,0.0154861,0.69387,0.116918,0.02
283,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
284,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
285,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
286,1,1,0.0155838,0.0175035,0.888277,0.132148,0.02
287,0,1,0.010576,0.01446,0.60283,0.10917,0.02
288,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
289,1,1,0.0146807,0.0169914,0.836801,0.128282,0.02
290,1,1,0.0120282,0.0154085,0.68561,0.116332,0.02
291,0,1,0.00982456,0.0140175,0.56,0.10583,0.02
292,1,1,0.0138499,0.0165114,0.789445,0.124658,0.02
293,0,1,0.0144054,0.0168414,0.821108,0.12715,0.02
294,0,1,0.0115789,0.0152177,0.66,0.114891,0.02
295,1,1,0.0116055,0.0151069,0.661513,0.114055,0.02
296,1,1,0.0124548,0.0156907,0.709923,0.118462,0.02
297,0,1,0.0126316,0.0158944,0.72,0.12,0.02
298,0,1,0.0128886,0.0160053,0.734652,0.120838,0.02
299,1,1,0.0146849,0.0170343,0.837041,0.128606,0.02
300,1,1,0.0132162,0.016137,0.753324,0.121831,0.02
301,1,1,0.0114913,0.0151165,0.655001,0.114127,0.02
302,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
303,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
304,1,1,0.012857,0.0159292,0.732847,0.120263,0.02
305,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
306,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
307,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
308,1,1,0.0114035,0.0150438,0.65,0.113578,0.02
309,0,1,0.0128187,0.015957,0.730664,0.120473,0.02
310,1,1,0.0116633,0.0152232,0.664805,0.114933,0.02
311,1,1,0.0137379,0.0163404,0.783058,0.123367,0.02
312,1,1,0.0128295,0.0159645,0.73128,0.120529,0.02
313,1,1,0.0107884,0.0146438,0.614939,0.110559,0.02
314,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
315,1,1,0.0128685,0.0159608,0.733505,0.120502,0.02
316,0,1,0.0118488,0.0153535,0.675381,0.115916,0.02
317,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
318,1,1,0.0165259,0.01791,0.941976,0.135218,0.02
319,1,1,0.0115537,0.0151857,0.65856,0.114649,0.02
320,1,1,0.0118055,0.0152797,0.672911,0.115359,0.02
321,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
323,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
324,1,1,0.0143404,0.0167986,0.817402,0.126827,0.02
325,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
326,1,1,0.0118351,0.0152616,0.6746,0.115223,0.02
327,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
328,1,1,0.0159674,0.017711,0.910143,0.133715,0.02
329,1,1,0.0138261,0.0165289,0.78809,0.124791,0.02
330,1,1,0.015249,0.0172898,0.869195,0.130535,0.02
331,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
332,0,1,0.0115213,0.015148,0.656714,0.114365,0.02
333,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
334,0,1,0.0132025,0.0161008,0.752545,0.121558,0.02
335,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
336,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
337,0,1,0.0150035,0.0171619,0.855197,0.129569,0.02
338,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
339,1,1,0.012745,0.0156792,0.726465,0.118376,0.02
340,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
341,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
342,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
344,1,1,0.0119654,0.0153196,0.682027,0.115661,0.02
346,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
347,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
348,1,1,0.012105,0.0154847,0.689986,0.116907,0.02
349,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
350,1,1,0.0143468,0.0168098,0.817769,0.126911,0.02
351,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
352,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
353,0,1,0.0134234,0.0162699,0.765133,0.122835,0.02
354,1,1,0.0152172,0.0171377,0.867383,0.129387,0.02
355,1,1,0.0116589,0.0150701,0.664555,0.113777,0.02
356,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
357,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
358,1,1,0.014212,0.0167813,0.810086,0.126696,0.02
359,1,1,0.0128811,0.0159336,0.734223,0.120296,0.02
360,1,1,0.0115789,0.0152177,0.66,0.114891,0.02
361,0,1,0.0105263,0.0145095,0.6,0.109545,0.02
362,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
363,1,1,0.0110526,0.0148087,0.63,0.111803,0.02
364,0,1,0.0139798,0.0166925,0.796849,0.126026,0.02
365,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
366,0,1,0.0154632,0.0174417,0.881402,0.131682,0.02
367,1,1,0.0128335,0.0159475,0.731508,0.120401,0.02
368,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
369,1,1,0.0167357,0.0181089,0.953936,0.136719,0.02
370,1,1,0.0131325,0.0159553,0.748555,0.12046,0.02
371,0,1,0.0101754,0.0142657,0.58,0.107703,0.02
372,1,1,0.0126316,0.0158944,0.72,0.12,0.02
373,1,1,0.0128591,0.0158175,0.73297,0.119419,0.02
374,1,1,0.0130985,0.016033,0.746617,0.121046,0.02
375,1,1,0.0157744,0.0174401,0.899139,0.13167,0.02
377,0,1,0.0124156,0.0157051,0.707691,0.118571,0.02
378,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
380,1,1,0.0111813,0.014863,0.637333,0.112213,0.02
381,1,1,0.00982456,0.0140175,0.56,0.10583,0.02
383,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
384,0,1,0.0108772,0.0147494,0.62,0.111355,0.02
385,1,1,0.014859,0.0171773,0.846963,0.129686,0.02
386,0,1,0.0171377,0.0180795,0.976852,0.136497,0.02
388,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
389,0,1,0.0112281,0.0149854,0.64,0.113137,0.02
391,0,1,0.015726,0.0174959,0.896381,0.132092,0.02
392,1,1,0.0115961,0.015218,0.660976,0.114894,0.02
393,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
394,1,1,0.0120105,0.0152977,0.6846,0.115495,0.02
395,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
398,1,1,0.012329,0.0155521,0.702753,0.117416,0.02
399,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
400,0,1,0.00982456,0.0140175,0.56,0.10583,0.02
401,0,1,0.0129825,0.0161136,0.74,0.121655,0.02
403,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
404,1,1,0.010906,0.014751,0.621645,0.111367,0.02
405,1,1,0.0112281,0.0149854,0.64,0.113137,0.02
406,0,1,0.0159861,0.01782,0.911207,0.134538,0.02
407,0,1,0.0101754,0.0142656,0.58,0.107703,0.02
409,1,1,0.0148707,0.0170039,0.847627,0.128376,0.02
410,1,1,0.0105263,0.0145095,0.6,0.109545,0.02
411,1,1,0.0127201,0.0157918,0.725047,0.119226,0.02
412,1,1,0.0108772,0.0147494,0.62,0.111355,0.02
413,1,1,0.0144923,0.0169276,0.826062,0.1278,0.02
414,1,1,0.0116383,0.015108,0.663386,0.114063,0.02
415,0,1,0.0171514,0.0180919,0.977628,0.13659,0.02
416,1,1,0.0101754,0.0142656,0.58,0.107703,0.02
418,0,1,0.0119298,0.0154466,0.68,0.116619,0.02
419,1,1,0.0122025,0.0154952,0.695544,0.116986,0.02
420,1,1,0.0118885,0.0151781,0.677645,0.114592,0.02
