Attack metrics report
Dataset: spambase
Attack: pgd
epsilon=0.1

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 2052/2058
ASR (among correct): 0.9971

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.1

Changed samples among successful attacks: 2052/2052
Max |delta| among successful attacks: 0.1

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0618194 median=0.0601805 min=0.0526316 max=0.0819069
  RMSE : mean=0.0776552 median=0.0768488 min=0.0725476 max=0.0898409
  L1   : mean=3.52371 median=3.43029 min=3 max=4.66869
  L2   : mean=0.586284 median=0.580196 min=0.547723 max=0.678284
  Linf : mean=0.1 median=0.1 min=0.1 max=0.1

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0636694 mean|diff|=0.0478608 max|diff|=0.0561404
  RMSE : orig_mean=0.0514402 adv_mean=0.0909126 mean|diff|=0.0396852 max|diff|=0.0749269
  L1   : orig_mean=0.901089 adv_mean=3.62916 mean|diff|=2.72807 max|diff|=3.2
  L2   : orig_mean=0.388365 adv_mean=0.686375 mean|diff|=0.299617 max|diff|=0.565685
  Linf : orig_mean=0.281171 adv_mean=0.29273 mean|diff|=0.0799777 max|diff|=0.1

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0155416 adv_mean=0.0634712 mean|diff|=0.0479297 max|diff|=0.0561404
  RMSE : orig_mean=0.0508393 adv_mean=0.0905117 mean|diff|=0.0397167 max|diff|=0.0749269
  L1   : orig_mean=0.88587 adv_mean=3.61786 mean|diff|=2.73199 max|diff|=3.2
  L2   : orig_mean=0.383829 adv_mean=0.683348 mean|diff|=0.299855 max|diff|=0.565685
  Linf : orig_mean=0.279463 adv_mean=0.291348 mean|diff|=0.0799191 max|diff|=0.1

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
64,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
65,1,1,0.0588491,0.076039,3.3544,0.574082,0.1
67,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
68,1,1,0.0691029,0.0823833,3.93887,0.62198,0.1
69,1,1,0.057,0.0749976,3.249,0.56622,0.1
70,1,1,0.0619465,0.0767863,3.53095,0.579724,0.1
71,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
72,1,1,0.0767285,0.0860281,4.37353,0.649498,0.1
73,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
75,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
76,1,1,0.0695879,0.0806412,3.96651,0.608828,0.1
77,1,1,0.0658559,0.0791858,3.75379,0.597839,0.1
78,1,1,0.0561624,0.0749269,3.20126,0.565686,0.1
79,1,1,0.0609423,0.0759448,3.47371,0.57337,0.1
81,1,1,0.0615327,0.0779154,3.50736,0.588248,0.1
82,1,1,0.057475,0.0751145,3.27608,0.567102,0.1
83,1,1,0.0628835,0.0786868,3.58436,0.594072,0.1
84,1,1,0.0637769,0.0785671,3.63528,0.593168,0.1
85,1,1,0.0738118,0.0852173,4.20727,0.643376,0.1
86,1,1,0.0665126,0.0795396,3.79122,0.600511,0.1
87,1,1,0.0677586,0.0802621,3.86224,0.605966,0.1
88,1,1,0.0716226,0.0815181,4.08249,0.615448,0.1
89,1,1,0.0544316,0.0737471,3.1026,0.556779,0.1
90,1,1,0.0566891,0.0750413,3.23128,0.56655,0.1
91,1,1,0.0671625,0.0805696,3.82826,0.608287,0.1
92,1,1,0.0625259,0.078168,3.56398,0.590156,0.1
93,1,1,0.0726859,0.0819598,4.1431,0.618783,0.1
94,1,1,0.0656872,0.0793933,3.74417,0.599406,0.1
95,1,1,0.0574321,0.0752436,3.27363,0.568077,0.1
96,1,1,0.0653696,0.0792596,3.72606,0.598397,0.1
97,1,1,0.0600789,0.077301,3.4245,0.58361,0.1
98,1,1,0.0643846,0.0788866,3.66992,0.595581,0.1
99,1,1,0.0575548,0.075684,3.28062,0.571402,0.1
100,1,1,0.0601663,0.075715,3.42948,0.571635,0.1
101,1,1,0.0604666,0.0770575,3.4466,0.581771,0.1
102,1,1,0.0550877,0.0739369,3.14,0.558211,0.1
103,1,1,0.0659465,0.079649,3.75895,0.601336,0.1
104,1,1,0.0596307,0.075934,3.39895,0.573289,0.1
105,1,1,0.0598938,0.0767779,3.41395,0.579661,0.1
106,1,1,0.0577263,0.0751102,3.2904,0.56707,0.1
107,1,1,0.0585991,0.0762742,3.34015,0.575858,0.1
108,1,1,0.0605555,0.0768948,3.45167,0.580543,0.1
109,1,1,0.0576327,0.0757692,3.28506,0.572045,0.1
110,1,1,0.0777439,0.0865979,4.4314,0.6538,0.1
111,1,1,0.0575091,0.0752845,3.27802,0.568385,0.1
112,1,1,0.0585172,0.0762336,3.33548,0.575551,0.1
113,1,1,0.0626189,0.0783623,3.56928,0.591622,0.1
114,1,1,0.0654118,0.0798561,3.72847,0.6029,0.1
115,1,1,0.0601553,0.0770397,3.42885,0.581637,0.1
116,1,1,0.0581932,0.0759327,3.31701,0.573279,0.1
117,1,1,0.0706936,0.0810877,4.02954,0.612199,0.1
118,1,1,0.0710983,0.0828347,4.0526,0.625389,0.1
119,1,1,0.0605439,0.0775277,3.451,0.585321,0.1
120,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
121,1,1,0.0600907,0.0769866,3.42517,0.581236,0.1
122,1,1,0.0590971,0.0758539,3.36854,0.572684,0.1
123,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
124,0,1,0.0701754,0.0837708,4,0.632456,0.1
125,1,1,0.0570951,0.0752728,3.25442,0.568297,0.1
126,1,1,0.0660197,0.0795018,3.76312,0.600225,0.1
127,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
129,1,1,0.0570394,0.0752337,3.25125,0.568002,0.1
131,1,1,0.0574194,0.0755466,3.27291,0.570364,0.1
132,1,1,0.0570232,0.0749881,3.25032,0.566148,0.1
133,1,1,0.0596406,0.076248,3.39951,0.57566,0.1
134,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
135,1,1,0.0606445,0.0775494,3.45674,0.585485,0.1
136,1,1,0.073002,0.083187,4.16111,0.628048,0.1
137,1,1,0.0637208,0.0781794,3.63208,0.590242,0.1
139,1,1,0.0785008,0.0868657,4.47455,0.655822,0.1
140,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
141,1,1,0.0592422,0.0767657,3.37681,0.579568,0.1
142,1,1,0.0609452,0.0770459,3.47388,0.581684,0.1
143,1,1,0.0632983,0.0794748,3.608,0.600022,0.1
144,1,1,0.0562595,0.0749291,3.20679,0.565702,0.1
145,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
146,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
147,1,1,0.0624844,0.0766228,3.56161,0.578489,0.1
148,1,1,0.0582046,0.0761013,3.31766,0.574552,0.1
149,1,1,0.0591349,0.076634,3.37069,0.578574,0.1
150,1,1,0.0572243,0.07533,3.26179,0.568729,0.1
152,1,1,0.059719,0.0765231,3.40398,0.577737,0.1
153,1,1,0.0699525,0.0809592,3.98729,0.611229,0.1
154,1,1,0.0584255,0.0756698,3.33026,0.571295,0.1
155,1,1,0.0566702,0.0749656,3.2302,0.565978,0.1
156,1,1,0.0570348,0.0751432,3.25098,0.567319,0.1
157,1,1,0.0616408,0.0766445,3.51352,0.578653,0.1
158,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
159,1,1,0.0752343,0.0844313,4.28836,0.637443,0.1
160,1,1,0.0774012,0.0855112,4.41187,0.645595,0.1
161,1,1,0.0655398,0.0788618,3.73577,0.595393,0.1
162,1,1,0.0592308,0.0751752,3.37615,0.56756,0.1
164,1,1,0.0576459,0.0755418,3.28582,0.570328,0.1
165,1,1,0.0625475,0.0768885,3.56521,0.580496,0.1
166,1,1,0.0575065,0.0753731,3.27787,0.569054,0.1
168,1,1,0.0587235,0.0762444,3.34724,0.575633,0.1
169,1,1,0.067557,0.0813159,3.85075,0.613921,0.1
170,1,1,0.06017,0.0769013,3.42969,0.580592,0.1
171,1,1,0.0567137,0.0750518,3.23268,0.566629,0.1
172,1,1,0.0637887,0.0787059,3.63595,0.594217,0.1
173,1,1,0.0625197,0.0788123,3.56363,0.595019,0.1
174,1,1,0.0594303,0.0757208,3.38753,0.571679,0.1
175,1,1,0.0594204,0.0763096,3.38696,0.576125,0.1
176,1,1,0.0597685,0.0763556,3.4068,0.576472,0.1
177,1,1,0.0569519,0.075177,3.24626,0.567574,0.1
178,1,1,0.0615829,0.077235,3.51023,0.583111,0.1
179,1,1,0.0584081,0.0759423,3.32926,0.573352,0.1
180,1,1,0.0763955,0.0852655,4.35455,0.643741,0.1
181,1,1,0.0671456,0.0792599,3.8273,0.598399,0.1
182,1,1,0.0753246,0.0843445,4.2935,0.636787,0.1
183,1,1,0.064456,0.0785401,3.67399,0.592965,0.1
184,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
186,1,1,0.0633682,0.0785311,3.61199,0.592897,0.1
187,1,1,0.0752303,0.0844302,4.28813,0.637434,0.1
188,1,1,0.0705732,0.0805634,4.02267,0.60824,0.1
189,1,1,0.0628734,0.0783261,3.58379,0.591349,0.1
190,1,1,0.064583,0.0787745,3.68123,0.594735,0.1
191,1,1,0.0734236,0.0834759,4.18515,0.630229,0.1
192,1,1,0.061201,0.0762014,3.48846,0.575308,0.1
193,1,1,0.0610688,0.0768236,3.48092,0.580005,0.1
194,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
195,1,1,0.0614325,0.0783605,3.50165,0.591609,0.1
196,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
197,1,1,0.0591268,0.0766326,3.37023,0.578564,0.1
198,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
199,1,1,0.0682607,0.0804424,3.89086,0.607327,0.1
201,1,1,0.0615929,0.0783658,3.5108,0.591649,0.1
202,1,1,0.0587796,0.0756538,3.35044,0.571174,0.1
203,1,1,0.0623342,0.0777301,3.55305,0.58685,0.1
204,1,1,0.0620139,0.0773815,3.5348,0.584218,0.1
205,1,1,0.0604284,0.0774566,3.44442,0.584785,0.1
206,1,1,0.059025,0.0765656,3.36443,0.578058,0.1
207,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
208,1,1,0.0588928,0.076402,3.35689,0.576823,0.1
209,1,1,0.0632317,0.0777154,3.6042,0.586739,0.1
210,1,1,0.0658559,0.0791858,3.75379,0.597839,0.1
211,1,1,0.0717211,0.0816521,4.08811,0.61646,0.1
212,1,1,0.0711414,0.0831489,4.05506,0.62776,0.1
213,1,1,0.0626621,0.0783262,3.57174,0.59135,0.1
214,1,1,0.0603475,0.0770939,3.43981,0.582046,0.1
215,1,1,0.0583958,0.0759,3.32856,0.573032,0.1
216,1,1,0.0673444,0.0816162,3.83863,0.616189,0.1
217,1,1,0.0675468,0.0795833,3.85017,0.600841,0.1
218,1,1,0.061201,0.0762014,3.48846,0.575308,0.1
219,1,1,0.0711488,0.0827091,4.05548,0.62444,0.1
220,1,1,0.0599006,0.0767951,3.41433,0.579791,0.1
221,1,1,0.05701,0.0750411,3.24957,0.566548,0.1
224,1,1,0.0577349,0.0751968,3.29089,0.567723,0.1
225,1,1,0.0606106,0.0772227,3.4548,0.583019,0.1
227,1,1,0.0607459,0.0765996,3.46251,0.578314,0.1
228,1,1,0.0596233,0.0765059,3.39853,0.577607,0.1
229,1,1,0.0624969,0.0775027,3.56232,0.585133,0.1
230,1,1,0.0579682,0.0753349,3.30419,0.568766,0.1
231,1,1,0.0550877,0.0739369,3.14,0.558211,0.1
232,1,1,0.0595965,0.0771657,3.397,0.582588,0.1
233,1,1,0.060513,0.0773002,3.44924,0.583604,0.1
234,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
238,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
239,1,1,0.0660351,0.0810129,3.764,0.611634,0.1
240,1,1,0.063113,0.0790686,3.59744,0.596955,0.1
241,1,1,0.0582556,0.0757732,3.32057,0.572075,0.1
242,1,1,0.0680613,0.080969,3.87949,0.611302,0.1
243,1,1,0.0729384,0.0830617,4.15749,0.627102,0.1
244,1,1,0.0734533,0.0821733,4.18684,0.620395,0.1
245,1,1,0.0613268,0.0772669,3.49563,0.583352,0.1
246,1,1,0.0623262,0.0783722,3.55259,0.591697,0.1
247,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
248,1,1,0.0681424,0.0818918,3.88412,0.61827,0.1
250,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
251,1,1,0.0752343,0.0844313,4.28836,0.637443,0.1
253,1,1,0.0625035,0.0774627,3.5627,0.58483,0.1
254,1,1,0.061244,0.0781659,3.49091,0.590139,0.1
255,1,1,0.0591302,0.0756885,3.37042,0.571436,0.1
256,1,1,0.0645501,0.0795268,3.67935,0.600414,0.1
257,1,1,0.0646747,0.0795554,3.68646,0.60063,0.1
258,1,1,0.0561403,0.0749269,3.2,0.565685,0.1
259,1,1,0.0572167,0.0751745,3.26135,0.567555,0.1
260,1,1,0.058592,0.0757125,3.33974,0.571617,0.1
261,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
262,1,1,0.0612154,0.0761293,3.48928,0.574763,0.1
265,1,1,0.0589132,0.0764761,3.35805,0.577382,0.1
266,1,1,0.065918,0.0796722,3.75732,0.601512,0.1
267,1,1,0.0550877,0.0739369,3.14,0.558211,0.1
268,1,1,0.0592193,0.0767429,3.3755,0.579396,0.1
269,1,1,0.0575395,0.0751524,3.27975,0.567388,0.1
271,1,1,0.0667173,0.0809147,3.80289,0.610893,0.1
272,1,1,0.0567609,0.0750732,3.23537,0.56679,0.1
273,1,1,0.0592477,0.0763455,3.37712,0.576396,0.1
274,1,1,0.06644,0.0806955,3.78708,0.609237,0.1
275,1,1,0.0635443,0.0767959,3.62203,0.579796,0.1
276,1,1,0.0589531,0.0763836,3.36033,0.576684,0.1
277,1,1,0.0700731,0.0828558,3.99417,0.625548,0.1
278,1,1,0.0596046,0.0761132,3.39746,0.574642,0.1
279,1,1,0.0569775,0.0750311,3.24772,0.566472,0.1
280,1,1,0.0771322,0.085326,4.39654,0.644197,0.1
281,1,1,0.0647284,0.0795019,3.68952,0.600226,0.1
282,1,1,0.0618698,0.0782556,3.52658,0.590817,0.1
283,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
284,1,1,0.0565461,0.0749895,3.22313,0.566158,0.1
285,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
286,1,1,0.070413,0.0817143,4.01354,0.61693,0.1
287,1,1,0.0581891,0.076121,3.31678,0.574701,0.1
288,1,1,0.0578759,0.0755245,3.29893,0.570197,0.1
289,1,1,0.0622153,0.0757112,3.54627,0.571607,0.1
290,1,1,0.0592353,0.0762923,3.37641,0.575994,0.1
291,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
292,1,1,0.0619306,0.0767824,3.53004,0.579694,0.1
293,1,1,0.0682348,0.081568,3.88938,0.615825,0.1
294,1,1,0.0628368,0.0791041,3.5817,0.597223,0.1
295,1,1,0.0582293,0.0758779,3.31907,0.572865,0.1
296,1,1,0.0605601,0.0767075,3.45193,0.579129,0.1
297,1,1,0.0667554,0.0810237,3.80506,0.611715,0.1
298,1,1,0.0660662,0.0803805,3.76577,0.606859,0.1
299,1,1,0.0651398,0.0783218,3.71297,0.591317,0.1
300,1,1,0.0607983,0.0766713,3.4655,0.578856,0.1
301,1,1,0.0582225,0.0753823,3.31868,0.569124,0.1
302,1,1,0.0614035,0.0783604,3.5,0.591608,0.1
303,1,1,0.0575615,0.0756912,3.28101,0.571456,0.1
304,1,1,0.0601159,0.0758382,3.42661,0.572566,0.1
305,1,1,0.0572301,0.0751631,3.26212,0.567469,0.1
306,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
307,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
308,1,1,0.0575637,0.0756936,3.28113,0.571474,0.1
309,1,1,0.0668814,0.0807565,3.81224,0.609698,0.1
310,1,1,0.0581076,0.0756375,3.31213,0.571051,0.1
311,1,1,0.0640333,0.0787463,3.6499,0.594522,0.1
312,1,1,0.0656246,0.0800237,3.7406,0.604166,0.1
313,1,1,0.0572746,0.0752417,3.26465,0.568062,0.1
314,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
315,1,1,0.0604118,0.076635,3.44347,0.578581,0.1
316,1,1,0.0613549,0.0777744,3.49723,0.587184,0.1
317,1,1,0.0573975,0.0755256,3.27166,0.570206,0.1
318,1,1,0.0697739,0.0808373,3.97711,0.610308,0.1
319,1,1,0.0596445,0.0765329,3.39974,0.577811,0.1
320,1,1,0.0590049,0.0763227,3.36328,0.576224,0.1
321,1,1,0.059057,0.0765929,3.36625,0.578264,0.1
323,1,1,0.057193,0.0747863,3.26,0.564624,0.1
324,1,1,0.067661,0.0808362,3.85668,0.6103,0.1
325,1,1,0.0607019,0.0776407,3.46001,0.586175,0.1
326,1,1,0.0587713,0.0760018,3.34997,0.573801,0.1
327,1,1,0.0577826,0.0759458,3.29361,0.573378,0.1
328,1,1,0.0680543,0.0803778,3.8791,0.606839,0.1
329,1,1,0.0649362,0.0790919,3.70137,0.597131,0.1
330,1,1,0.0663007,0.0792195,3.77914,0.598094,0.1
331,1,1,0.0594896,0.0770355,3.39091,0.581605,0.1
332,1,1,0.062604,0.0788828,3.56843,0.595552,0.1
333,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
334,1,1,0.0631583,0.0785223,3.60002,0.59283,0.1
335,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
336,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
337,1,1,0.0675945,0.0801418,3.85289,0.605057,0.1
338,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
339,1,1,0.0591575,0.075529,3.37198,0.570232,0.1
340,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
341,1,1,0.0567719,0.0750784,3.236,0.56683,0.1
342,1,1,0.0597104,0.076735,3.40349,0.579337,0.1
344,1,1,0.0592373,0.0764506,3.37653,0.577189,0.1
346,1,1,0.0551588,0.0739773,3.14405,0.558517,0.1
347,1,1,0.0573075,0.0754432,3.26653,0.569584,0.1
348,1,1,0.0614666,0.0782293,3.5036,0.590618,0.1
349,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
350,1,1,0.0662387,0.0797833,3.77561,0.602351,0.1
351,1,1,0.0590149,0.0765572,3.36385,0.577994,0.1
352,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
353,1,1,0.0688806,0.0818358,3.92619,0.617847,0.1
354,1,1,0.06657,0.0793614,3.79449,0.599166,0.1
355,1,1,0.0570264,0.0750143,3.2505,0.566346,0.1
356,1,1,0.0611483,0.0780578,3.48545,0.589324,0.1
357,1,1,0.0561403,0.0749269,3.2,0.565685,0.1
358,1,1,0.0641122,0.0776811,3.6544,0.58648,0.1
359,1,1,0.0609788,0.0764429,3.47579,0.577131,0.1
360,1,1,0.0615571,0.077792,3.50875,0.587317,0.1
361,1,1,0.0594035,0.0769365,3.386,0.580858,0.1
362,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
363,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
364,1,1,0.0718441,0.083704,4.09511,0.631952,0.1
365,1,1,0.0595815,0.0771469,3.39614,0.582446,0.1
366,1,1,0.0707437,0.0822022,4.03239,0.620613,0.1
367,1,1,0.0601048,0.0761052,3.42597,0.574581,0.1
368,1,1,0.0597273,0.076715,3.40446,0.579186,0.1
369,1,1,0.0709428,0.0811784,4.04374,0.612884,0.1
370,1,1,0.0590086,0.0753905,3.36349,0.569186,0.1
371,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
372,1,1,0.0606759,0.0772047,3.45853,0.582883,0.1
373,1,1,0.0600084,0.0762195,3.42048,0.575445,0.1
374,1,1,0.0625822,0.0775058,3.56718,0.585156,0.1
375,1,1,0.0653344,0.0779463,3.72406,0.588482,0.1
377,1,1,0.0632674,0.0786435,3.60624,0.593745,0.1
378,1,1,0.0594896,0.0770355,3.39091,0.581605,0.1
380,1,1,0.0566079,0.0749883,3.22665,0.566149,0.1
381,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
383,1,1,0.0609062,0.0778138,3.47166,0.587481,0.1
384,1,1,0.0590633,0.0765983,3.36661,0.578305,0.1
385,1,1,0.0682023,0.0807583,3.88753,0.609712,0.1
386,1,1,0.0738438,0.0833818,4.2091,0.629519,0.1
388,1,1,0.0568205,0.0751026,3.23877,0.567012,0.1
389,1,1,0.0605173,0.0775105,3.44949,0.585191,0.1
391,1,1,0.0713361,0.0820513,4.06616,0.619473,0.1
392,1,1,0.0592556,0.0767311,3.37757,0.579307,0.1
393,1,1,0.05664,0.0750218,3.22848,0.566402,0.1
394,1,1,0.0574746,0.0750894,3.27605,0.566912,0.1
395,1,1,0.0574386,0.0755652,3.274,0.570505,0.1
398,1,1,0.0593929,0.0762315,3.38539,0.575535,0.1
399,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
400,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
401,1,1,0.0657816,0.0803477,3.74955,0.606612,0.1
403,1,1,0.0561404,0.0749269,3.2,0.565685,0.1
404,1,1,0.05664,0.0750218,3.22848,0.566402,0.1
405,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
406,1,1,0.0695521,0.0805673,3.96447,0.60827,0.1
407,1,1,0.0578947,0.0760886,3.3,0.574456,0.1
409,1,1,0.0651368,0.0780431,3.7128,0.589212,0.1
410,1,1,0.0591479,0.0766745,3.37143,0.57888,0.1
411,1,1,0.0584533,0.0753076,3.33184,0.56856,0.1
412,1,1,0.0596491,0.0772328,3.4,0.583095,0.1
413,1,1,0.0645764,0.0781288,3.68086,0.58986,0.1
414,1,1,0.0577898,0.0755331,3.29402,0.570262,0.1
415,1,1,0.0738541,0.0833809,4.20969,0.629512,0.1
416,1,1,0.0569352,0.0751668,3.2453,0.567497,0.1
418,1,1,0.0646698,0.0798149,3.68618,0.602589,0.1
